frame,time_s,champion,team,conf,x,y
22110,368.87,Kaisa,T1,0.535,0.7379,0.3304
22140,369.37,Kaisa,T1,0.534,0.7382,0.3303
22170,369.87,Kaisa,T1,0.535,0.7383,0.3301
22200,370.37,Kaisa,T1,0.490,0.7362,0.3294
22230,370.87,Kaisa,T1,0.514,0.7333,0.3356
22260,371.37,Kaisa,T1,0.493,0.7334,0.3359
22290,371.87,Kaisa,T1,0.499,0.7344,0.3360
22320,372.37,Kaisa,T1,0.709,0.7349,0.3376
22350,372.87,Kaisa,T1,0.742,0.7343,0.3378
22380,373.37,Kaisa,T1,0.736,0.7341,0.3375
22410,373.87,Kaisa,T1,0.736,0.7341,0.3375
22440,374.37,Kaisa,T1,0.738,0.7341,0.3375
22470,374.87,Kaisa,T1,0.678,0.7341,0.3356
22500,375.38,Kaisa,T1,0.715,0.7337,0.3370
22530,375.88,Kaisa,T1,0.717,0.7337,0.3371
22560,376.38,Kaisa,T1,0.676,0.7342,0.3357
22590,376.88,Kaisa,T1,0.678,0.7346,0.3355
22620,377.38,Kaisa,T1,0.703,0.7346,0.3359
22650,377.88,Kaisa,T1,0.707,0.7345,0.3362
22680,378.38,Kaisa,T1,0.605,0.7330,0.3371
22710,378.88,Kaisa,T1,0.609,0.7330,0.3366
22740,379.38,Kaisa,T1,0.622,0.7346,0.3350
22770,379.88,Kaisa,T1,0.620,0.7327,0.3370
22800,380.38,Kaisa,T1,0.640,0.7342,0.3354
22830,380.88,Kaisa,T1,0.630,0.7340,0.3350
22860,381.38,Kaisa,T1,0.641,0.7340,0.3349
22890,381.88,Kaisa,T1,0.664,0.7338,0.3360
22920,382.38,Kaisa,T1,0.659,0.7345,0.3362
22950,382.88,Kaisa,T1,0.679,0.7355,0.3364
22980,383.38,Kaisa,T1,0.675,0.7353,0.3364
23010,383.88,Kaisa,T1,0.673,0.7353,0.3362
23520,392.39,Kaisa,T1,0.752,0.1540,0.3367
23550,392.89,Kaisa,T1,0.645,0.1546,0.3375
23580,393.39,Kaisa,T1,0.590,0.1551,0.3378
23610,393.89,Kaisa,T1,0.605,0.1554,0.3401
23640,394.39,Kaisa,T1,0.682,0.1564,0.3381
23670,394.89,Kaisa,T1,0.720,0.1563,0.3377
23700,395.39,Kaisa,T1,0.729,0.1563,0.3378
23730,395.90,Kaisa,T1,0.708,0.1564,0.3376
23760,396.40,Kaisa,T1,0.695,0.1562,0.3379
23790,396.90,Kaisa,T1,0.676,0.1554,0.3376
23820,397.40,Kaisa,T1,0.679,0.1558,0.3378
23850,397.90,Kaisa,T1,0.690,0.1558,0.3378
23880,398.40,Kaisa,T1,0.671,0.1566,0.3380
23910,398.90,Kaisa,T1,0.740,0.1571,0.3379
23940,399.40,Kaisa,T1,0.742,0.1570,0.3377
23970,399.90,Kaisa,T1,0.769,0.1555,0.3380
24000,400.40,Kaisa,T1,0.774,0.1550,0.3367
24030,400.90,Kaisa,T1,0.779,0.1552,0.3393
24060,401.40,Kaisa,T1,0.777,0.1552,0.3395
24090,401.90,Kaisa,T1,0.775,0.1552,0.3394
24120,402.40,Kaisa,T1,0.758,0.1552,0.3360
24150,402.90,Kaisa,T1,0.748,0.1555,0.3350
24180,403.40,Kaisa,T1,0.753,0.1553,0.3349
24210,403.90,Kaisa,T1,0.754,0.1552,0.3350
24240,404.40,Kaisa,T1,0.713,0.1553,0.3346
24270,404.90,Kaisa,T1,0.740,0.1555,0.3368
24300,405.41,Kaisa,T1,0.735,0.1556,0.3368
24330,405.91,Kaisa,T1,0.729,0.1560,0.3371
24360,406.41,Kaisa,T1,0.728,0.1556,0.3358
24390,406.91,Kaisa,T1,0.721,0.1554,0.3359
24420,407.41,Kaisa,T1,0.697,0.1556,0.3360
24450,407.91,Kaisa,T1,0.695,0.1556,0.3360
24480,408.41,Kaisa,T1,0.697,0.1558,0.3362
24510,408.91,Kaisa,T1,0.722,0.1550,0.3356
24540,409.41,Kaisa,T1,0.729,0.1553,0.3358
24570,409.91,Kaisa,T1,0.750,0.1553,0.3366
24600,410.41,Kaisa,T1,0.733,0.1552,0.3362
24630,410.91,Kaisa,T1,0.725,0.1553,0.3365
24660,411.41,Kaisa,T1,0.708,0.1552,0.3362
24690,411.91,Kaisa,T1,0.715,0.1553,0.3364
24720,412.41,Kaisa,T1,0.779,0.1554,0.3388
24750,412.91,Kaisa,T1,0.772,0.1554,0.3398
24780,413.41,Kaisa,T1,0.779,0.1563,0.3410
24810,413.91,Kaisa,T1,0.781,0.1562,0.3412
24840,414.41,Kaisa,T1,0.749,0.1560,0.3397
24870,414.91,Kaisa,T1,0.689,0.1558,0.3390
24900,415.42,Kaisa,T1,0.681,0.1555,0.3385
24930,415.92,Kaisa,T1,0.672,0.1554,0.3383
24960,416.42,Kaisa,T1,0.697,0.1557,0.3388
24990,416.92,Kaisa,T1,0.687,0.1554,0.3373
25020,417.42,Kaisa,T1,0.704,0.1554,0.3374
25050,417.92,Kaisa,T1,0.711,0.1551,0.3375
25080,418.42,Kaisa,T1,0.724,0.1555,0.3368
25110,418.92,Kaisa,T1,0.720,0.1553,0.3370
25140,419.42,Kaisa,T1,0.796,0.1547,0.3365
25170,419.92,Kaisa,T1,0.781,0.1540,0.3371
25200,420.42,Kaisa,T1,0.740,0.1551,0.3363
25230,420.92,Kaisa,T1,0.740,0.1543,0.3353
25260,421.42,Kaisa,T1,0.725,0.1539,0.3365
25290,421.92,Kaisa,T1,0.665,0.1523,0.3357
25320,422.42,Kaisa,T1,0.661,0.1517,0.3356
25350,422.92,Kaisa,T1,0.638,0.1518,0.3355
25380,423.42,Kaisa,T1,0.667,0.1519,0.3353
25410,423.92,Kaisa,T1,0.666,0.1518,0.3353
25440,424.42,Kaisa,T1,0.605,0.1547,0.3349
25470,424.92,Kaisa,T1,0.713,0.1534,0.3355
25500,425.43,Kaisa,T1,0.713,0.1532,0.3355
25530,425.93,Kaisa,T1,0.710,0.1533,0.3353
25560,426.43,Kaisa,T1,0.732,0.1527,0.3360
25590,426.93,Kaisa,T1,0.731,0.1553,0.3359
25620,427.43,Kaisa,T1,0.733,0.1553,0.3353
25650,427.93,Kaisa,T1,0.733,0.1553,0.3353
25680,428.43,Kaisa,T1,0.732,0.1558,0.3348
25710,428.93,Kaisa,T1,0.740,0.1548,0.3361
26040,434.43,LeeSin,T1,0.802,0.3774,0.9016
26070,434.93,Ambessa,T1,0.384,0.8926,0.5498
26160,436.44,LeeSin,T1,0.474,0.3532,0.0197
26250,437.94,Ambessa,T1,0.365,0.9063,0.0804
26280,438.44,LeeSin,T1,0.504,0.9445,0.1665
26280,438.44,Ambessa,T1,0.399,0.9454,0.1653
26310,438.94,Ambessa,T1,0.563,0.9223,0.0919
26370,439.94,LeeSin,T1,0.653,0.8954,0.0174
26460,441.44,LeeSin,T1,0.695,0.1579,0.9275
26490,441.94,LeeSin,T1,0.791,0.2218,0.6688
26490,441.94,Swain,BLG,0.356,0.4039,0.7249
26520,442.44,LeeSin,T1,0.902,0.6343,0.5679
26550,442.94,LeeSin,T1,0.801,0.9473,0.4378
26550,442.94,Swain,BLG,0.666,0.5926,0.3467
26580,443.44,LeeSin,T1,0.884,0.9563,0.2534
26610,443.94,LeeSin,T1,0.841,0.4110,0.0231
26610,443.94,Swain,BLG,0.365,0.7085,0.0803
26640,444.44,LeeSin,T1,0.733,0.6931,0.0297
26970,449.95,Ambessa,T1,0.544,0.9319,0.3865
27000,450.45,Ambessa,T1,0.789,0.9191,0.2157
27060,451.45,Renekton,BLG,0.625,0.9083,0.0632
27090,451.95,Kaisa,T1,0.394,0.9091,0.6392
27120,452.45,Ambessa,T1,0.661,0.9211,0.6903
27150,452.95,Ambessa,T1,0.433,0.8959,0.9177
27210,453.95,LeeSin,T1,0.353,0.0848,0.7782
27240,454.45,LeeSin,T1,0.568,0.9094,0.0743
27240,454.45,Ambessa,T1,0.509,0.9144,0.1804
27360,456.46,Ambessa,T1,0.718,0.9060,0.9112
27570,459.96,Ambessa,T1,0.595,0.9175,0.9164
28020,467.47,LeeSin,T1,0.523,0.9342,0.4564
28020,467.47,Ambessa,T1,0.410,0.0968,0.9132
28050,467.97,LeeSin,T1,0.628,0.0692,0.9167
28200,470.47,Bard,BLG,0.483,0.2117,0.9735
28260,471.47,Ambessa,T1,0.478,0.6744,0.1925
28290,471.97,LeeSin,T1,0.773,0.7254,0.9425
28350,472.97,Ambessa,T1,0.516,0.8558,0.3172
28380,473.47,Ambessa,T1,0.680,0.6793,0.0792
28440,474.47,LeeSin,T1,0.374,0.8837,0.9580
28470,474.97,Ambessa,T1,0.438,0.8030,0.8972
28650,477.98,Ambessa,T1,0.663,0.9594,0.3359
28650,477.98,LeeSin,T1,0.648,0.0679,0.9439
28800,480.48,LeeSin,T1,0.421,0.8821,0.0407
28830,480.98,LeeSin,T1,0.907,0.4821,0.3352
28830,480.98,Camille,T1,0.883,0.6205,0.6220
28830,480.98,Bard,BLG,0.827,0.3713,0.4444
28830,480.98,Kaisa,T1,0.742,0.9314,0.7713
28830,480.98,Ambessa,T1,0.598,0.5412,0.3161
28830,480.98,Ezreal,BLG,0.473,0.7905,0.9531
28860,481.48,Ambessa,T1,0.911,0.5390,0.3026
28860,481.48,Kaisa,T1,0.888,0.9256,0.7619
28860,481.48,LeeSin,T1,0.860,0.4879,0.3355
28860,481.48,Bard,BLG,0.837,0.3859,0.4497
28860,481.48,Camille,T1,0.831,0.6078,0.6488
28860,481.48,Ezreal,BLG,0.804,0.7754,0.9561
28890,481.98,Kaisa,T1,0.961,0.9230,0.7500
28890,481.98,Ezreal,BLG,0.918,0.7643,0.9572
28890,481.98,Bard,BLG,0.896,0.3938,0.4509
28890,481.98,Camille,T1,0.882,0.6052,0.6531
28890,481.98,Ambessa,T1,0.861,0.5387,0.3061
28890,481.98,LeeSin,T1,0.838,0.4885,0.3343
28890,481.98,Naafiri,BLG,0.689,0.4252,0.3806
28890,481.98,Renekton,BLG,0.513,0.3538,0.3950
28920,482.48,Kaisa,T1,0.967,0.9222,0.7380
28920,482.48,Ezreal,BLG,0.942,0.7536,0.9592
28920,482.48,Renekton,BLG,0.888,0.3541,0.3788
28920,482.48,LeeSin,T1,0.882,0.4934,0.3327
28920,482.48,Ambessa,T1,0.870,0.5367,0.3030
28920,482.48,Camille,T1,0.861,0.5928,0.6857
28920,482.48,Bard,BLG,0.847,0.4084,0.4492
28920,482.48,Naafiri,BLG,0.473,0.4318,0.3744
28950,482.98,Kaisa,T1,0.942,0.9224,0.7264
28950,482.98,Ezreal,BLG,0.934,0.7435,0.9596
28950,482.98,Camille,T1,0.899,0.5886,0.6940
28950,482.98,Bard,BLG,0.848,0.4179,0.4462
28950,482.98,LeeSin,T1,0.738,0.5118,0.3229
28950,482.98,Renekton,BLG,0.686,0.3613,0.3693
28980,483.48,Ezreal,BLG,0.933,0.7327,0.9586
28980,483.48,Camille,T1,0.908,0.5863,0.7050
28980,483.48,Kaisa,T1,0.901,0.9249,0.7128
28980,483.48,Renekton,BLG,0.871,0.3714,0.3683
28980,483.48,LeeSin,T1,0.834,0.4886,0.3273
28980,483.48,Bard,BLG,0.831,0.4243,0.4314
28980,483.48,Galio,T1,0.807,0.5755,0.6334
28980,483.48,Ambessa,T1,0.799,0.5253,0.3262
29010,483.98,Kaisa,T1,0.936,0.9245,0.7120
29010,483.98,Ezreal,BLG,0.866,0.7167,0.9577
29010,483.98,Bard,BLG,0.830,0.4281,0.4216
29010,483.98,Camille,T1,0.829,0.5878,0.7079
29010,483.98,Renekton,BLG,0.828,0.3814,0.3652
29010,483.98,LeeSin,T1,0.782,0.4842,0.3231
29010,483.98,Galio,T1,0.647,0.5631,0.6389
29010,483.98,Ambessa,T1,0.553,0.5355,0.3331
29040,484.48,Kaisa,T1,0.954,0.9231,0.7116
29040,484.48,Ezreal,BLG,0.928,0.7074,0.9582
29040,484.48,Camille,T1,0.923,0.5875,0.6938
29040,484.48,Galio,T1,0.839,0.5613,0.6435
29040,484.48,LeeSin,T1,0.834,0.4957,0.3271
29040,484.48,Ambessa,T1,0.832,0.5199,0.3438
29040,484.48,Renekton,BLG,0.564,0.3816,0.3610
29040,484.48,Bard,BLG,0.527,0.4365,0.4125
29070,484.98,Kaisa,T1,0.957,0.9238,0.7122
29070,484.98,Ezreal,BLG,0.902,0.6991,0.9620
29070,484.98,Camille,T1,0.848,0.5839,0.6773
29070,484.98,Renekton,BLG,0.805,0.3836,0.3567
29070,484.98,Galio,T1,0.638,0.5729,0.6383
29070,484.98,Bard,BLG,0.621,0.4418,0.4001
29100,485.49,Kaisa,T1,0.957,0.9242,0.7121
29100,485.49,LeeSin,T1,0.889,0.4810,0.3122
29100,485.49,Camille,T1,0.880,0.5881,0.6686
29100,485.49,Galio,T1,0.820,0.5800,0.6338
29100,485.49,Ezreal,BLG,0.794,0.6892,0.9649
29100,485.49,Renekton,BLG,0.780,0.3877,0.3579
29100,485.49,Bard,BLG,0.701,0.4373,0.3967
29130,485.99,Kaisa,T1,0.961,0.9237,0.7119
29130,485.99,Camille,T1,0.889,0.5891,0.6493
29130,485.99,LeeSin,T1,0.857,0.4808,0.3081
29130,485.99,Ezreal,BLG,0.741,0.6862,0.9664
29130,485.99,Renekton,BLG,0.719,0.4032,0.3585
29130,485.99,Bard,BLG,0.540,0.4397,0.3919
29160,486.49,Kaisa,T1,0.960,0.9237,0.7119
29160,486.49,Camille,T1,0.907,0.6034,0.6512
29160,486.49,Ezreal,BLG,0.877,0.6825,0.9675
29160,486.49,Bard,BLG,0.599,0.4441,0.3887
29160,486.49,LeeSin,T1,0.586,0.4931,0.3116
29190,486.99,Kaisa,T1,0.961,0.9238,0.7119
29190,486.99,Camille,T1,0.920,0.6017,0.6419
29190,486.99,Ezreal,BLG,0.895,0.6706,0.9661
29190,486.99,LeeSin,T1,0.845,0.4922,0.3199
29190,486.99,Galio,T1,0.845,0.5832,0.5932
29190,486.99,Ambessa,T1,0.788,0.5175,0.3487
29190,486.99,Renekton,BLG,0.361,0.4276,0.3521
29220,487.49,Kaisa,T1,0.962,0.9237,0.7119
29220,487.49,Ezreal,BLG,0.922,0.6575,0.9665
29220,487.49,Camille,T1,0.920,0.5981,0.6301
29220,487.49,Bard,BLG,0.843,0.4458,0.4070
29220,487.49,Galio,T1,0.614,0.5713,0.5742
29250,487.99,Kaisa,T1,0.961,0.9237,0.7118
29250,487.99,Bard,BLG,0.907,0.4493,0.4042
29250,487.99,Camille,T1,0.883,0.5885,0.6191
29250,487.99,Ezreal,BLG,0.880,0.6485,0.9694
29250,487.99,Galio,T1,0.848,0.5693,0.5692
29250,487.99,LeeSin,T1,0.818,0.5051,0.3146
29250,487.99,Ambessa,T1,0.564,0.5224,0.3506
29280,488.49,Kaisa,T1,0.959,0.9238,0.7117
29280,488.49,Camille,T1,0.919,0.5852,0.6078
29280,488.49,Ezreal,BLG,0.911,0.6426,0.9709
29280,488.49,Bard,BLG,0.848,0.4533,0.4080
29280,488.49,Galio,T1,0.535,0.5642,0.5610
29310,488.99,Kaisa,T1,0.959,0.9236,0.7117
29310,488.99,Ezreal,BLG,0.913,0.6276,0.9711
29310,488.99,Bard,BLG,0.862,0.4485,0.4132
29310,488.99,Camille,T1,0.825,0.5815,0.5981
29310,488.99,Ambessa,T1,0.691,0.5222,0.3486
29310,488.99,Galio,T1,0.630,0.5572,0.5514
29310,488.99,LeeSin,T1,0.565,0.5027,0.3219
29340,489.49,Kaisa,T1,0.960,0.9233,0.7115
29340,489.49,Bard,BLG,0.903,0.4408,0.4221
29340,489.49,Camille,T1,0.900,0.5732,0.5843
29340,489.49,Ezreal,BLG,0.853,0.6209,0.9669
29340,489.49,LeeSin,T1,0.706,0.5053,0.3255
29340,489.49,Ambessa,T1,0.593,0.5073,0.3277
29340,489.49,Galio,T1,0.498,0.5507,0.5376
29370,489.99,Kaisa,T1,0.960,0.9234,0.7117
29370,489.99,Ezreal,BLG,0.936,0.6059,0.9664
29370,489.99,Camille,T1,0.909,0.5684,0.5744
29370,489.99,Bard,BLG,0.865,0.4419,0.4183
29370,489.99,LeeSin,T1,0.845,0.5135,0.3075
29400,490.49,Kaisa,T1,0.961,0.9233,0.7116
29400,490.49,Ezreal,BLG,0.936,0.5941,0.9597
29400,490.49,LeeSin,T1,0.916,0.5125,0.3072
29400,490.49,Bard,BLG,0.911,0.4397,0.4180
29400,490.49,Camille,T1,0.881,0.5620,0.5605
29430,490.99,Kaisa,T1,0.963,0.9232,0.7116
29430,490.99,Bard,BLG,0.916,0.4417,0.4256
29430,490.99,Ezreal,BLG,0.912,0.5874,0.9533
29430,490.99,Camille,T1,0.894,0.5576,0.5544
29430,490.99,LeeSin,T1,0.879,0.5154,0.3148
29460,491.49,Kaisa,T1,0.962,0.9234,0.7121
29460,491.49,Ezreal,BLG,0.923,0.5801,0.9503
29460,491.49,Bard,BLG,0.900,0.4495,0.4369
29460,491.49,LeeSin,T1,0.857,0.5365,0.3105
29460,491.49,Camille,T1,0.830,0.5534,0.5443
29460,491.49,Ambessa,T1,0.356,0.4819,0.3291
29490,491.99,Kaisa,T1,0.962,0.9235,0.7122
29490,491.99,LeeSin,T1,0.923,0.5436,0.3054
29490,491.99,Ezreal,BLG,0.921,0.5671,0.9496
29490,491.99,Bard,BLG,0.919,0.4501,0.4468
29490,491.99,Camille,T1,0.728,0.5087,0.5092
29490,491.99,Ambessa,T1,0.444,0.4717,0.3259
29520,492.49,Kaisa,T1,0.961,0.9235,0.7122
29520,492.49,LeeSin,T1,0.946,0.5550,0.3039
29520,492.49,Ezreal,BLG,0.939,0.5579,0.9497
29520,492.49,Camille,T1,0.905,0.5768,0.5519
29520,492.49,Ambessa,T1,0.602,0.4571,0.3252
29520,492.49,Bard,BLG,0.357,0.4500,0.4602
29550,492.99,Kaisa,T1,0.960,0.9236,0.7121
29550,492.99,LeeSin,T1,0.949,0.5543,0.3051
29550,492.99,Camille,T1,0.934,0.5826,0.5579
29550,492.99,Ezreal,BLG,0.907,0.5516,0.9381
29550,492.99,Bard,BLG,0.777,0.4505,0.4729
29550,492.99,Ambessa,T1,0.706,0.4476,0.3209
29550,492.99,Renekton,BLG,0.424,0.3968,0.3582
29580,493.49,Kaisa,T1,0.954,0.9247,0.7124
29580,493.49,Ezreal,BLG,0.937,0.5448,0.9355
29580,493.49,LeeSin,T1,0.934,0.5552,0.3046
29580,493.49,Camille,T1,0.894,0.5869,0.5661
29580,493.49,Ambessa,T1,0.732,0.4371,0.3122
29610,493.99,Kaisa,T1,0.945,0.9217,0.7136
29610,493.99,Ezreal,BLG,0.940,0.5452,0.9389
29610,493.99,LeeSin,T1,0.920,0.5550,0.3045
29610,493.99,Camille,T1,0.757,0.5954,0.5791
29610,493.99,Ambessa,T1,0.673,0.4323,0.3094
29610,493.99,Renekton,BLG,0.601,0.3711,0.3527
29640,494.49,Kaisa,T1,0.942,0.9116,0.7219
29640,494.49,Ambessa,T1,0.935,0.4124,0.2901
29640,494.49,Ezreal,BLG,0.934,0.5450,0.9499
29640,494.49,LeeSin,T1,0.925,0.5558,0.3067
29640,494.49,Camille,T1,0.857,0.5900,0.5900
29640,494.49,Renekton,BLG,0.696,0.3661,0.3537
29670,494.99,Kaisa,T1,0.946,0.9031,0.7266
29670,494.99,LeeSin,T1,0.931,0.5539,0.3063
29670,494.99,Ezreal,BLG,0.912,0.5507,0.9559
29670,494.99,Ambessa,T1,0.886,0.4102,0.2782
29670,494.99,Renekton,BLG,0.882,0.3516,0.3547
29670,494.99,Camille,T1,0.846,0.5911,0.6030
29700,495.50,Kaisa,T1,0.944,0.8901,0.7312
29700,495.50,LeeSin,T1,0.925,0.5550,0.3067
29700,495.50,Ambessa,T1,0.922,0.4021,0.2672
29700,495.50,Camille,T1,0.906,0.5914,0.6168
29700,495.50,Ezreal,BLG,0.896,0.5622,0.9591
29700,495.50,Renekton,BLG,0.730,0.3452,0.3528
29730,496.00,Kaisa,T1,0.954,0.8788,0.7324
29730,496.00,Ezreal,BLG,0.922,0.5677,0.9611
29730,496.00,LeeSin,T1,0.920,0.5555,0.3071
29730,496.00,Camille,T1,0.916,0.5891,0.6278
29730,496.00,Ambessa,T1,0.903,0.3944,0.2586
29730,496.00,Renekton,BLG,0.867,0.3332,0.3512
29760,496.50,Kaisa,T1,0.950,0.8651,0.7330
29760,496.50,LeeSin,T1,0.947,0.5555,0.3074
29760,496.50,Ambessa,T1,0.946,0.3899,0.2467
29760,496.50,Renekton,BLG,0.903,0.3193,0.3462
29760,496.50,Ezreal,BLG,0.894,0.5820,0.9641
29760,496.50,Camille,T1,0.753,0.5897,0.6467
29760,496.50,Bard,BLG,0.688,0.4791,0.5497
29790,497.00,Kaisa,T1,0.960,0.8566,0.7324
29790,497.00,LeeSin,T1,0.950,0.5554,0.3067
29790,497.00,Ambessa,T1,0.925,0.3836,0.2393
29790,497.00,Ezreal,BLG,0.885,0.5885,0.9630
29790,497.00,Renekton,BLG,0.783,0.3089,0.3406
29790,497.00,Camille,T1,0.357,0.5927,0.6512
29820,497.50,Ambessa,T1,0.947,0.3769,0.2284
29820,497.50,Kaisa,T1,0.945,0.8433,0.7309
29820,497.50,LeeSin,T1,0.939,0.5550,0.3053
29820,497.50,Ezreal,BLG,0.924,0.6027,0.9667
29820,497.50,Camille,T1,0.839,0.5915,0.6660
29820,497.50,Swain,BLG,0.747,0.3012,0.3425
29820,497.50,Renekton,BLG,0.721,0.3024,0.3415
29820,497.50,Naafiri,BLG,0.438,0.4229,0.4974
29850,498.00,Kaisa,T1,0.959,0.8338,0.7307
29850,498.00,Ambessa,T1,0.925,0.3679,0.2195
29850,498.00,LeeSin,T1,0.892,0.5562,0.3033
29850,498.00,Bard,BLG,0.887,0.4842,0.5850
29850,498.00,Camille,T1,0.874,0.5877,0.6757
29850,498.00,Galio,T1,0.867,0.5302,0.5092
29850,498.00,Ezreal,BLG,0.853,0.6144,0.9667
29850,498.00,Naafiri,BLG,0.734,0.4238,0.5146
29850,498.00,Renekton,BLG,0.458,0.2899,0.3369
29880,498.50,Kaisa,T1,0.950,0.8223,0.7291
29880,498.50,LeeSin,T1,0.946,0.5557,0.3051
29880,498.50,Ambessa,T1,0.936,0.3566,0.2140
29880,498.50,Renekton,BLG,0.892,0.2764,0.3373
29880,498.50,Camille,T1,0.880,0.5774,0.6850
29880,498.50,Naafiri,BLG,0.850,0.4236,0.5278
29880,498.50,Bard,BLG,0.840,0.4890,0.5956
29880,498.50,Ezreal,BLG,0.572,0.6328,0.9676
29880,498.50,Galio,T1,0.566,0.5298,0.5157
29910,499.00,Kaisa,T1,0.959,0.8108,0.7327
29910,499.00,LeeSin,T1,0.945,0.5557,0.3060
29910,499.00,Renekton,BLG,0.914,0.2673,0.3370
29910,499.00,Naafiri,BLG,0.911,0.4128,0.5348
29910,499.00,Ambessa,T1,0.815,0.3469,0.2086
29910,499.00,Ezreal,BLG,0.806,0.6379,0.9677
29910,499.00,Bard,BLG,0.616,0.4999,0.6063
29940,499.50,LeeSin,T1,0.951,0.5559,0.3059
