frame,time_s,champion,team,conf,x,y
5550,92.59,Rumble,BLG,0.786,0.9216,0.9588
5580,93.09,Rumble,BLG,0.810,0.9190,0.9589
5610,93.59,Rumble,BLG,0.780,0.9206,0.9589
5640,94.09,Rumble,BLG,0.769,0.9201,0.9589
5670,94.59,Rumble,BLG,0.812,0.9230,0.9587
5700,95.09,Rumble,BLG,0.877,0.9234,0.9583
5730,95.60,Rumble,BLG,0.743,0.9227,0.9586
5760,96.10,Rumble,BLG,0.563,0.9238,0.9586
5790,96.60,Rumble,BLG,0.583,0.9231,0.9582
5820,97.10,Rumble,BLG,0.536,0.9233,0.9582
5880,98.10,Rumble,BLG,0.595,0.9230,0.9583
5910,98.60,Rumble,BLG,0.409,0.9201,0.9587
5940,99.10,Rumble,BLG,0.714,0.9226,0.9584
5970,99.60,Rumble,BLG,0.644,0.9225,0.9584
6000,100.10,Rumble,BLG,0.659,0.9225,0.9584
6030,100.60,Rumble,BLG,0.616,0.9229,0.9580
6060,101.10,Rumble,BLG,0.638,0.9219,0.9582
6090,101.60,Rumble,BLG,0.657,0.9226,0.9581
6120,102.10,Rumble,BLG,0.637,0.9226,0.9581
6150,102.60,Rumble,BLG,0.723,0.9221,0.9590
6180,103.10,Rumble,BLG,0.717,0.9222,0.9590
6210,103.60,Rumble,BLG,0.826,0.9216,0.9589
6240,104.10,Rumble,BLG,0.811,0.9218,0.9588
6270,104.60,Rumble,BLG,0.771,0.9221,0.9587
6300,105.11,Rumble,BLG,0.830,0.9219,0.9589
6330,105.61,Rumble,BLG,0.795,0.9211,0.9590
6360,106.11,Rumble,BLG,0.809,0.9204,0.9592
6390,106.61,Rumble,BLG,0.763,0.9223,0.9588
6420,107.11,Rumble,BLG,0.850,0.9221,0.9589
6450,107.61,Rumble,BLG,0.730,0.9237,0.9589
6480,108.11,Rumble,BLG,0.850,0.9233,0.9586
6510,108.61,Rumble,BLG,0.895,0.9235,0.9579
6540,109.11,Rumble,BLG,0.767,0.9215,0.9586
6570,109.61,Rumble,BLG,0.835,0.9233,0.9580
6600,110.11,Rumble,BLG,0.879,0.9220,0.9585
6630,110.61,Rumble,BLG,0.901,0.9209,0.9588
6660,111.11,Rumble,BLG,0.727,0.9232,0.9585
6690,111.61,Rumble,BLG,0.619,0.9237,0.9586
6720,112.11,Rumble,BLG,0.854,0.9230,0.9579
6750,112.61,Rumble,BLG,0.785,0.9212,0.9588
6780,113.11,Rumble,BLG,0.591,0.9221,0.9586
6810,113.61,Rumble,BLG,0.703,0.9220,0.9585
6840,114.11,Rumble,BLG,0.630,0.9219,0.9585
6870,114.61,Rumble,BLG,0.664,0.9218,0.9592
6900,115.12,Rumble,BLG,0.724,0.9220,0.9592
6930,115.62,Rumble,BLG,0.692,0.9217,0.9592
6960,116.12,Rumble,BLG,0.814,0.9227,0.9584
6990,116.62,Rumble,BLG,0.412,0.9242,0.9588
7020,117.12,Rumble,BLG,0.561,0.9239,0.9588
7050,117.62,Rumble,BLG,0.881,0.9231,0.9587
7080,118.12,Rumble,BLG,0.829,0.9234,0.9577
7110,118.62,Rumble,BLG,0.902,0.9231,0.9587
7140,119.12,Rumble,BLG,0.909,0.9230,0.9587
7170,119.62,Rumble,BLG,0.801,0.9201,0.9593
7200,120.12,Rumble,BLG,0.815,0.9224,0.9588
7230,120.62,Rumble,BLG,0.748,0.9227,0.9586
7260,121.12,Rumble,BLG,0.562,0.9235,0.9586
7290,121.62,Rumble,BLG,0.674,0.9235,0.9587
7320,122.12,Rumble,BLG,0.653,0.9236,0.9587
7350,122.62,Rumble,BLG,0.714,0.9236,0.9587
7380,123.12,Rumble,BLG,0.381,0.9239,0.9586
7470,124.62,Rumble,BLG,0.646,0.9235,0.9587
7500,125.12,Rumble,BLG,0.816,0.9232,0.9584
7530,125.63,Rumble,BLG,0.838,0.9231,0.9586
7560,126.13,Rumble,BLG,0.852,0.9230,0.9584
7590,126.63,Rumble,BLG,0.705,0.9230,0.9589
7620,127.13,Rumble,BLG,0.764,0.9232,0.9586
7650,127.63,Rumble,BLG,0.501,0.9220,0.9588
7680,128.13,Rumble,BLG,0.609,0.9223,0.9588
7710,128.63,Rumble,BLG,0.617,0.9223,0.9589
7770,129.63,Rumble,BLG,0.415,0.9215,0.9588
7800,130.13,Rumble,BLG,0.571,0.9212,0.9589
7830,130.63,Rumble,BLG,0.363,0.9192,0.9589
7890,131.63,Rumble,BLG,0.411,0.9228,0.9586
7920,132.13,Rumble,BLG,0.664,0.9237,0.9584
7950,132.63,Rumble,BLG,0.691,0.9213,0.9587
7980,133.13,Rumble,BLG,0.635,0.9221,0.9585
8010,133.63,Rumble,BLG,0.666,0.9212,0.9586
8040,134.13,Rumble,BLG,0.733,0.9215,0.9586
8070,134.63,Rumble,BLG,0.716,0.9206,0.9587
8100,135.13,Rumble,BLG,0.694,0.9215,0.9586
8130,135.64,Rumble,BLG,0.758,0.9209,0.9587
8160,136.14,Rumble,BLG,0.835,0.9221,0.9586
8190,136.64,Rumble,BLG,0.868,0.9213,0.9591
8220,137.14,Rumble,BLG,0.893,0.9221,0.9590
8250,137.64,Rumble,BLG,0.680,0.9218,0.9590
8280,138.14,Rumble,BLG,0.743,0.9212,0.9590
8310,138.64,Rumble,BLG,0.717,0.9233,0.9582
8340,139.14,Rumble,BLG,0.809,0.9228,0.9584
8370,139.64,Rumble,BLG,0.825,0.9232,0.9586
8400,140.14,Rumble,BLG,0.810,0.9235,0.9585
8430,140.64,Rumble,BLG,0.823,0.9234,0.9586
8460,141.14,Rumble,BLG,0.782,0.9237,0.9577
8490,141.64,Rumble,BLG,0.836,0.9244,0.9578
8520,142.14,Rumble,BLG,0.771,0.9229,0.9584
8550,142.64,Rumble,BLG,0.477,0.9221,0.9584
8580,143.14,Rumble,BLG,0.582,0.9192,0.9584
8610,143.64,Rumble,BLG,0.827,0.9239,0.9580
8640,144.14,Rumble,BLG,0.520,0.9204,0.9584
8670,144.64,Rumble,BLG,0.654,0.9225,0.9591
8700,145.15,Rumble,BLG,0.673,0.9216,0.9592
8730,145.65,Rumble,BLG,0.701,0.9208,0.9593
8760,146.15,Rumble,BLG,0.726,0.9211,0.9593
8790,146.65,Rumble,BLG,0.781,0.9219,0.9590
8820,147.15,Rumble,BLG,0.777,0.9211,0.9593
8850,147.65,Rumble,BLG,0.738,0.9221,0.9590
8880,148.15,Rumble,BLG,0.712,0.9230,0.9590
8910,148.65,Rumble,BLG,0.626,0.9209,0.9591
8940,149.15,Rumble,BLG,0.905,0.9228,0.9588
8970,149.65,Rumble,BLG,0.915,0.9208,0.9590
9000,150.15,Rumble,BLG,0.908,0.9201,0.9592
9030,150.65,Rumble,BLG,0.894,0.9227,0.9580
9060,151.15,Rumble,BLG,0.909,0.9233,0.9581
9090,151.65,Rumble,BLG,0.875,0.9234,0.9580
9120,152.15,Rumble,BLG,0.789,0.9229,0.9582
9150,152.65,Rumble,BLG,0.884,0.9233,0.9582
9180,153.15,Rumble,BLG,0.897,0.9233,0.9581
9210,153.65,Rumble,BLG,0.840,0.9236,0.9580
9240,154.15,Rumble,BLG,0.805,0.9226,0.9581
9270,154.65,Rumble,BLG,0.825,0.9228,0.9581
9300,155.16,Rumble,BLG,0.725,0.9192,0.9586
9330,155.66,Rumble,BLG,0.622,0.9204,0.9584
9360,156.16,Rumble,BLG,0.825,0.9229,0.9580
9390,156.66,Rumble,BLG,0.774,0.9232,0.9583
9420,157.16,Rumble,BLG,0.708,0.9232,0.9587
9450,157.66,Rumble,BLG,0.681,0.9231,0.9587
9480,158.16,Rumble,BLG,0.689,0.9227,0.9587
9510,158.66,Rumble,BLG,0.670,0.9224,0.9587
9540,159.16,Rumble,BLG,0.727,0.9219,0.9585
9570,159.66,Rumble,BLG,0.875,0.9219,0.9586
9600,160.16,Rumble,BLG,0.845,0.9225,0.9585
9630,160.66,Rumble,BLG,0.871,0.9224,0.9582
9660,161.16,Rumble,BLG,0.881,0.9228,0.9582
9690,161.66,Rumble,BLG,0.781,0.9229,0.9584
9720,162.16,Rumble,BLG,0.748,0.9240,0.9582
9750,162.66,Rumble,BLG,0.770,0.9232,0.9589
9780,163.16,Rumble,BLG,0.889,0.9193,0.9596
9810,163.66,Rumble,BLG,0.864,0.9215,0.9591
9840,164.16,Rumble,BLG,0.911,0.9213,0.9593
9870,164.66,Rumble,BLG,0.897,0.9214,0.9591
9900,165.16,Rumble,BLG,0.897,0.9215,0.9591
9930,165.67,Rumble,BLG,0.899,0.9215,0.9591
9960,166.17,Rumble,BLG,0.867,0.9211,0.9590
9990,166.67,Rumble,BLG,0.805,0.9239,0.9582
10020,167.17,Rumble,BLG,0.871,0.9218,0.9584
10050,167.67,Rumble,BLG,0.804,0.9233,0.9586
10080,168.17,Rumble,BLG,0.861,0.9188,0.9587
10110,168.67,Rumble,BLG,0.754,0.9200,0.9595
10140,169.17,Rumble,BLG,0.794,0.9195,0.9595
10170,169.67,Rumble,BLG,0.794,0.9200,0.9595
10200,170.17,Rumble,BLG,0.801,0.9202,0.9595
10230,170.67,Rumble,BLG,0.772,0.9201,0.9593
10260,171.17,Rumble,BLG,0.687,0.9217,0.9592
10290,171.67,Rumble,BLG,0.689,0.9217,0.9592
10320,172.17,Rumble,BLG,0.712,0.9218,0.9592
10350,172.67,Rumble,BLG,0.710,0.9218,0.9592
10380,173.17,Rumble,BLG,0.710,0.9218,0.9592
10410,173.67,Rumble,BLG,0.595,0.9202,0.9592
10440,174.17,Rumble,BLG,0.721,0.9194,0.9593
10470,174.67,Rumble,BLG,0.657,0.9216,0.9593
10500,175.18,Rumble,BLG,0.825,0.9185,0.9592
10530,175.68,Rumble,BLG,0.891,0.9220,0.9590
10560,176.18,Rumble,BLG,0.813,0.9219,0.9591
10590,176.68,Rumble,BLG,0.876,0.9206,0.9594
10620,177.18,Rumble,BLG,0.860,0.9208,0.9594
10650,177.68,Rumble,BLG,0.909,0.9230,0.9588
10680,178.18,Rumble,BLG,0.921,0.9222,0.9592
10710,178.68,Rumble,BLG,0.899,0.9206,0.9593
10740,179.18,Rumble,BLG,0.828,0.9237,0.9585
10770,179.68,Rumble,BLG,0.888,0.9231,0.9586
10800,180.18,Rumble,BLG,0.904,0.9234,0.9585
10830,180.68,Rumble,BLG,0.908,0.9227,0.9582
10860,181.18,Rumble,BLG,0.810,0.9233,0.9584
10890,181.68,Rumble,BLG,0.789,0.9186,0.9586
10920,182.18,Rumble,BLG,0.840,0.9220,0.9582
10950,182.68,Rumble,BLG,0.808,0.9219,0.9583
10980,183.18,Rumble,BLG,0.839,0.9196,0.9588
11010,183.68,Rumble,BLG,0.891,0.9226,0.9583
11040,184.18,Rumble,BLG,0.846,0.9194,0.9588
11070,184.68,Rumble,BLG,0.807,0.9207,0.9587
11100,185.19,Rumble,BLG,0.801,0.9206,0.9587
11130,185.69,Rumble,BLG,0.798,0.9206,0.9587
11160,186.19,Rumble,BLG,0.786,0.9186,0.9588
11190,186.69,Rumble,BLG,0.645,0.9214,0.9593
11220,187.19,Rumble,BLG,0.658,0.9216,0.9593
11250,187.69,Rumble,BLG,0.654,0.9215,0.9593
11280,188.19,Rumble,BLG,0.636,0.9215,0.9593
11310,188.69,Rumble,BLG,0.639,0.9215,0.9592
11340,189.19,Rumble,BLG,0.536,0.9197,0.9593
11370,189.69,Rumble,BLG,0.648,0.9224,0.9591
11400,190.19,Rumble,BLG,0.614,0.9191,0.9593
11430,190.69,Rumble,BLG,0.543,0.9193,0.9593
11460,191.19,Rumble,BLG,0.889,0.9230,0.9588
11490,191.69,Rumble,BLG,0.891,0.9229,0.9588
11520,192.19,Rumble,BLG,0.897,0.9230,0.9588
11550,192.69,Rumble,BLG,0.792,0.9220,0.9589
11580,193.19,Rumble,BLG,0.744,0.9218,0.9589
11610,193.69,Rumble,BLG,0.586,0.9194,0.9593
11640,194.19,Rumble,BLG,0.556,0.9191,0.9592
11670,194.69,Rumble,BLG,0.697,0.9223,0.9590
11700,195.19,Rumble,BLG,0.673,0.9207,0.9591
11730,195.70,Rumble,BLG,0.733,0.9215,0.9592
11760,196.20,Rumble,BLG,0.778,0.9226,0.9590
11790,196.70,Rumble,BLG,0.886,0.9207,0.9590
11820,197.20,Rumble,BLG,0.904,0.9226,0.9586
11850,197.70,Rumble,BLG,0.917,0.9221,0.9589
11880,198.20,Rumble,BLG,0.885,0.9217,0.9584
11910,198.70,Rumble,BLG,0.899,0.9230,0.9578
11940,199.20,Rumble,BLG,0.915,0.9229,0.9580
11970,199.70,Rumble,BLG,0.894,0.9189,0.9584
12000,200.20,Rumble,BLG,0.914,0.9181,0.9583
12030,200.70,Rumble,BLG,0.913,0.9218,0.9579
12060,201.20,Rumble,BLG,0.914,0.9215,0.9580
12090,201.70,Rumble,BLG,0.903,0.9196,0.9582
12120,202.20,Rumble,BLG,0.914,0.9214,0.9581
12150,202.70,Rumble,BLG,0.910,0.9233,0.9580
12180,203.20,Rumble,BLG,0.920,0.9226,0.9582
12210,203.70,Rumble,BLG,0.916,0.9236,0.9579
12240,204.20,Rumble,BLG,0.916,0.9219,0.9579
12270,204.70,Rumble,BLG,0.900,0.9211,0.9586
12300,205.21,Rumble,BLG,0.787,0.9226,0.9585
12330,205.71,Rumble,BLG,0.778,0.9223,0.9584
12360,206.21,Rumble,BLG,0.784,0.9225,0.9584
12390,206.71,Rumble,BLG,0.745,0.9223,0.9587
12420,207.21,Rumble,BLG,0.733,0.9223,0.9587
12450,207.71,Rumble,BLG,0.734,0.9223,0.9587
12480,208.21,Rumble,BLG,0.746,0.9221,0.9587
12510,208.71,Rumble,BLG,0.708,0.9221,0.9586
12540,209.21,Rumble,BLG,0.726,0.9220,0.9586
12570,209.71,Rumble,BLG,0.790,0.9223,0.9588
12600,210.21,Rumble,BLG,0.792,0.9222,0.9588
12630,210.71,Rumble,BLG,0.582,0.9220,0.9588
12660,211.21,Rumble,BLG,0.580,0.9220,0.9588
12690,211.71,Rumble,BLG,0.579,0.9220,0.9588
12720,212.21,Rumble,BLG,0.582,0.9220,0.9588
12750,212.71,Rumble,BLG,0.578,0.9220,0.9588
12780,213.21,Rumble,BLG,0.578,0.9220,0.9588
12810,213.71,Rumble,BLG,0.578,0.9220,0.9588
12840,214.21,Rumble,BLG,0.578,0.9220,0.9588
12870,214.71,Rumble,BLG,0.579,0.9220,0.9588
12900,215.22,Rumble,BLG,0.579,0.9220,0.9588
12930,215.72,Rumble,BLG,0.579,0.9220,0.9588
12960,216.22,Rumble,BLG,0.579,0.9220,0.9588
12990,216.72,Rumble,BLG,0.507,0.9211,0.9593
13020,217.22,Rumble,BLG,0.549,0.9211,0.9593
13050,217.72,Rumble,BLG,0.508,0.9210,0.9593
13080,218.22,Rumble,BLG,0.522,0.9211,0.9593
13110,218.72,Rumble,BLG,0.517,0.9212,0.9593
13140,219.22,Rumble,BLG,0.516,0.9211,0.9593
13170,219.72,Rumble,BLG,0.516,0.9211,0.9593
13200,220.22,Rumble,BLG,0.517,0.9211,0.9593
13230,220.72,Rumble,BLG,0.520,0.9211,0.9593
13260,221.22,Rumble,BLG,0.521,0.9211,0.9593
13290,221.72,Rumble,BLG,0.521,0.9212,0.9593
13320,222.22,Rumble,BLG,0.520,0.9212,0.9593
13350,222.72,Rumble,BLG,0.629,0.9217,0.9589
13380,223.22,Rumble,BLG,0.630,0.9217,0.9589
13410,223.72,Rumble,BLG,0.629,0.9217,0.9589
13440,224.22,Rumble,BLG,0.656,0.9219,0.9589
13470,224.72,Rumble,BLG,0.653,0.9217,0.9590
13500,225.22,Rumble,BLG,0.652,0.9218,0.9590
13530,225.73,Rumble,BLG,0.670,0.9220,0.9589
13560,226.23,Rumble,BLG,0.669,0.9220,0.9589
13590,226.73,Rumble,BLG,0.679,0.9221,0.9589
13620,227.23,Rumble,BLG,0.679,0.9221,0.9589
13650,227.73,Rumble,BLG,0.740,0.9232,0.9588
13710,228.73,Rumble,BLG,0.573,0.9208,0.9592
13740,229.23,Rumble,BLG,0.784,0.9223,0.9587
13770,229.73,Rumble,BLG,0.836,0.9222,0.9589
13800,230.23,Rumble,BLG,0.693,0.9233,0.9585
13830,230.73,Rumble,BLG,0.587,0.9237,0.9585
13860,231.23,Rumble,BLG,0.570,0.9236,0.9589
13890,231.73,Rumble,BLG,0.682,0.9235,0.9585
13920,232.23,Rumble,BLG,0.792,0.9229,0.9578
13950,232.73,Rumble,BLG,0.437,0.9197,0.9591
13980,233.23,Rumble,BLG,0.494,0.9213,0.9590
14010,233.73,Rumble,BLG,0.445,0.9205,0.9591
14040,234.23,Rumble,BLG,0.537,0.9192,0.9592
14070,234.73,Rumble,BLG,0.778,0.9179,0.9583
14100,235.24,Rumble,BLG,0.667,0.9205,0.9583
14130,235.74,Rumble,BLG,0.777,0.9195,0.9583
14160,236.24,Rumble,BLG,0.823,0.9220,0.9579
14190,236.74,Rumble,BLG,0.818,0.9222,0.9580
14220,237.24,Rumble,BLG,0.816,0.9220,0.9580
