frame,time_s,champion,team,conf,x,y
2910,48.55,Ornn,BLG,0.438,0.9751,0.9428
3240,54.05,Ornn,BLG,0.368,0.9743,0.9423
3360,56.06,Rumble,TES,0.543,0.9757,0.9422
3810,63.56,Rumble,TES,0.664,0.9756,0.9420
3840,64.06,Rumble,TES,0.535,0.9748,0.9419
3930,65.57,Ornn,BLG,0.705,0.9734,0.9428
3990,66.57,Ornn,BLG,0.379,0.9751,0.9424
4080,68.07,Ornn,BLG,0.373,0.9750,0.9425
4170,69.57,Ornn,BLG,0.363,0.9751,0.9427
4290,71.57,Ornn,BLG,0.425,0.9747,0.9438
4350,72.57,Ornn,BLG,0.416,0.9748,0.9437
4380,73.07,Ornn,BLG,0.429,0.9758,0.9430
4410,73.57,Rumble,TES,0.395,0.9759,0.9425
4440,74.07,Rumble,TES,0.701,0.9760,0.9426
4470,74.57,Rumble,TES,0.700,0.9758,0.9427
4530,75.58,Rumble,TES,0.445,0.9759,0.9421
4560,76.08,Rumble,TES,0.455,0.9760,0.9420
4620,77.08,Rumble,TES,0.388,0.9751,0.9424
4650,77.58,Rumble,TES,0.664,0.9760,0.9428
4680,78.08,Rumble,TES,0.377,0.9750,0.9430
4710,78.58,Rumble,TES,0.584,0.9747,0.9430
4740,79.08,Rumble,TES,0.619,0.9750,0.9427
4770,79.58,Rumble,TES,0.591,0.9748,0.9430
4800,80.08,Rumble,TES,0.567,0.9747,0.9430
4830,80.58,Rumble,TES,0.571,0.9748,0.9430
4860,81.08,Rumble,TES,0.574,0.9750,0.9426
4890,81.58,Rumble,TES,0.577,0.9750,0.9426
4920,82.08,Rumble,TES,0.575,0.9750,0.9426
4950,82.58,Rumble,TES,0.532,0.9748,0.9428
4980,83.08,Ornn,BLG,0.663,0.9755,0.9430
5040,84.08,Ornn,BLG,0.691,0.9722,0.9412
5070,84.58,Ornn,BLG,0.662,0.9755,0.9426
5100,85.09,Ornn,BLG,0.828,0.9741,0.9415
5190,86.59,Ornn,BLG,0.653,0.9733,0.9424
5220,87.09,Ornn,BLG,0.442,0.9745,0.9426
5280,88.09,Ornn,BLG,0.386,0.9752,0.9424
5640,94.09,Ornn,BLG,0.661,0.9752,0.9417
5670,94.59,Ornn,BLG,0.803,0.9752,0.9423
5700,95.09,Ornn,BLG,0.751,0.9751,0.9425
5730,95.60,Ornn,BLG,0.736,0.9755,0.9424
5760,96.10,Ornn,BLG,0.767,0.9755,0.9424
5790,96.60,Ornn,BLG,0.785,0.9756,0.9422
5820,97.10,Ornn,BLG,0.812,0.9752,0.9423
5850,97.60,Rumble,TES,0.777,0.9761,0.9411
5970,99.60,Ornn,BLG,0.592,0.9757,0.9412
6000,100.10,Braum,TES,0.468,0.9747,0.9416
6030,100.60,Rumble,TES,0.371,0.9757,0.9417
6120,102.10,Ornn,BLG,0.364,0.9756,0.9415
6150,102.60,Braum,TES,0.355,0.9752,0.9417
6180,103.10,Ornn,BLG,0.488,0.9721,0.9412
6210,103.60,Rumble,TES,0.796,0.9733,0.9420
6240,104.10,Rumble,TES,0.515,0.9751,0.9423
6300,105.11,Rumble,TES,0.645,0.9748,0.9424
6360,106.11,Rumble,TES,0.637,0.9747,0.9425
6510,108.61,Rumble,TES,0.857,0.9752,0.9425
6540,109.11,Rumble,TES,0.861,0.9753,0.9428
6570,109.61,Rumble,TES,0.904,0.9755,0.9428
6600,110.11,Rumble,TES,0.901,0.9757,0.9427
6630,110.61,Rumble,TES,0.870,0.9758,0.9430
6660,111.11,Rumble,TES,0.474,0.9757,0.9429
6690,111.61,Rumble,TES,0.645,0.9756,0.9433
6720,112.11,Rumble,TES,0.594,0.9759,0.9432
6750,112.61,Rumble,TES,0.498,0.9755,0.9434
6780,113.11,Rumble,TES,0.833,0.9756,0.9436
6810,113.61,Rumble,TES,0.468,0.9756,0.9428
6840,114.11,Rumble,TES,0.379,0.9756,0.9430
6960,116.12,Ornn,BLG,0.431,0.9752,0.9428
6990,116.62,Ornn,BLG,0.592,0.9752,0.9426
7020,117.12,Rumble,TES,0.383,0.9726,0.9419
7050,117.62,Ornn,BLG,0.689,0.9730,0.9416
7080,118.12,Ornn,BLG,0.738,0.9744,0.9414
7170,119.62,Rumble,TES,0.576,0.9758,0.9419
7200,120.12,Rumble,TES,0.574,0.9758,0.9419
7230,120.62,Rumble,TES,0.467,0.9756,0.9426
7320,122.12,Ornn,BLG,0.417,0.9731,0.9415
7350,122.62,Rumble,TES,0.660,0.9755,0.9419
7380,123.12,Rumble,TES,0.685,0.9749,0.9429
7410,123.62,Rumble,TES,0.391,0.9748,0.9433
7470,124.62,Rumble,TES,0.597,0.9754,0.9429
7530,125.63,Ornn,BLG,0.366,0.9727,0.9422
7770,129.63,Ornn,BLG,0.409,0.9755,0.9427
7800,130.13,Ornn,BLG,0.442,0.9755,0.9426
7860,131.13,Ornn,BLG,0.490,0.9756,0.9421
7890,131.63,Ornn,BLG,0.532,0.9759,0.9425
7920,132.13,Ornn,BLG,0.471,0.9759,0.9425
7980,133.13,Braum,TES,0.703,0.6316,0.0229
8010,133.63,Rumble,TES,0.848,0.9756,0.9415
8070,134.63,Ornn,BLG,0.392,0.9753,0.9429
8100,135.13,Rumble,TES,0.428,0.9754,0.9421
8130,135.64,Ornn,BLG,0.574,0.9751,0.9429
8160,136.14,Ornn,BLG,0.501,0.9752,0.9427
8190,136.64,Ornn,BLG,0.444,0.9753,0.9423
8220,137.14,Ornn,BLG,0.361,0.9757,0.9425
8310,138.64,Ornn,BLG,0.351,0.9753,0.9425
8340,139.14,Ornn,BLG,0.383,0.9752,0.9426
8370,139.64,Ornn,BLG,0.432,0.9754,0.9427
8400,140.14,Ornn,BLG,0.388,0.9752,0.9425
8550,142.64,Ornn,BLG,0.567,0.9749,0.9430
8580,143.14,Ornn,BLG,0.643,0.9748,0.9427
8610,143.64,Ornn,BLG,0.680,0.9734,0.9422
8640,144.14,Ornn,BLG,0.721,0.9729,0.9421
8670,144.64,Ornn,BLG,0.539,0.9755,0.9427
8700,145.15,Ornn,BLG,0.585,0.9743,0.9426
8730,145.65,Ornn,BLG,0.711,0.9756,0.9431
8760,146.15,Ornn,BLG,0.561,0.9756,0.9428
8790,146.65,Ornn,BLG,0.464,0.9757,0.9430
8820,147.15,Ornn,BLG,0.601,0.9747,0.9424
8850,147.65,Ornn,BLG,0.429,0.9757,0.9428
8880,148.15,Ornn,BLG,0.648,0.9751,0.9421
9030,150.65,Rumble,TES,0.358,0.9733,0.9431
9330,155.66,Ornn,BLG,0.600,0.9750,0.9428
9360,156.16,Ornn,BLG,0.555,0.9755,0.9427
9420,157.16,Ornn,BLG,0.413,0.9755,0.9425
9540,159.16,Rumble,TES,0.437,0.9737,0.9426
9600,160.16,Ornn,BLG,0.366,0.9754,0.9419
9630,160.66,Rumble,TES,0.711,0.9756,0.9416
9660,161.16,Rumble,TES,0.800,0.9759,0.9414
9690,161.66,XinZhao,BLG,0.654,0.1506,0.1053
9690,161.66,Rumble,TES,0.625,0.9761,0.9413
9720,162.16,Rumble,TES,0.655,0.9759,0.9414
9720,162.16,XinZhao,BLG,0.518,0.1546,0.1072
9750,162.66,XinZhao,BLG,0.619,0.1517,0.1184
9750,162.66,Rumble,TES,0.580,0.9756,0.9424
9780,163.16,Rumble,TES,0.682,0.9756,0.9423
9780,163.16,XinZhao,BLG,0.666,0.1525,0.1145
9810,163.66,XinZhao,BLG,0.830,0.1522,0.1046
9840,164.16,Ornn,BLG,0.819,0.9760,0.9407
9840,164.16,XinZhao,BLG,0.455,0.1504,0.1106
9870,164.66,Ornn,BLG,0.353,0.9759,0.9417
9900,165.16,XinZhao,BLG,0.654,0.1464,0.1144
9900,165.16,Ornn,BLG,0.543,0.9753,0.9426
9930,165.67,XinZhao,BLG,0.690,0.1533,0.1088
9930,165.67,Ornn,BLG,0.599,0.9754,0.9426
9960,166.17,Ornn,BLG,0.790,0.9754,0.9426
9990,166.67,Ornn,BLG,0.777,0.9755,0.9421
9990,166.67,XinZhao,BLG,0.365,0.1407,0.1104
10020,167.17,Ornn,BLG,0.784,0.9755,0.9419
10020,167.17,XinZhao,BLG,0.621,0.1498,0.1134
10050,167.67,Ornn,BLG,0.786,0.9755,0.9419
10050,167.67,XinZhao,BLG,0.743,0.1542,0.1074
10080,168.17,Ornn,BLG,0.805,0.9754,0.9429
10080,168.17,XinZhao,BLG,0.550,0.1439,0.1130
10110,168.67,Ornn,BLG,0.803,0.9753,0.9427
10110,168.67,XinZhao,BLG,0.523,0.1423,0.1106
10170,169.67,XinZhao,BLG,0.400,0.1490,0.1096
10200,170.17,XinZhao,BLG,0.520,0.1449,0.1129
10230,170.67,XinZhao,BLG,0.756,0.1496,0.1152
10290,171.67,XinZhao,BLG,0.528,0.1486,0.1072
10320,172.17,XinZhao,BLG,0.412,0.1476,0.1075
10350,172.67,XinZhao,BLG,0.354,0.1446,0.1150
10410,173.67,XinZhao,BLG,0.510,0.1499,0.1064
10470,174.67,Ornn,BLG,0.681,0.9760,0.9411
10500,175.18,Ornn,BLG,0.437,0.9758,0.9417
10530,175.68,Ornn,BLG,0.408,0.9758,0.9420
10560,176.18,Ornn,BLG,0.387,0.9758,0.9427
10620,177.18,XinZhao,BLG,0.411,0.1420,0.1110
10650,177.68,XinZhao,BLG,0.391,0.1424,0.1116
10680,178.18,XinZhao,BLG,0.392,0.1411,0.1119
10710,178.68,Ornn,BLG,0.416,0.9753,0.9429
10740,179.18,Ornn,BLG,0.394,0.9754,0.9429
10770,179.68,Ornn,BLG,0.394,0.9753,0.9429
10800,180.18,Ornn,BLG,0.358,0.9756,0.9418
10830,180.68,Ornn,BLG,0.351,0.9756,0.9419
10860,181.18,Ornn,BLG,0.355,0.9756,0.9418
10890,181.68,Ornn,BLG,0.353,0.9756,0.9418
11160,186.19,Ornn,BLG,0.854,0.9761,0.9409
11190,186.69,Ornn,BLG,0.860,0.9761,0.9404
11220,187.19,Ornn,BLG,0.883,0.9760,0.9405
11250,187.69,Ornn,BLG,0.882,0.9760,0.9407
11280,188.19,Ornn,BLG,0.881,0.9760,0.9406
11310,188.69,Ornn,BLG,0.880,0.9760,0.9404
11340,189.19,Ornn,BLG,0.880,0.9760,0.9404
11370,189.69,Ornn,BLG,0.880,0.9759,0.9408
11400,190.19,Ornn,BLG,0.881,0.9758,0.9411
11430,190.69,Ornn,BLG,0.556,0.9755,0.9423
11460,191.19,Ornn,BLG,0.428,0.9755,0.9427
11520,192.19,Rumble,TES,0.366,0.9756,0.9424
11550,192.69,Rumble,TES,0.477,0.9755,0.9426
11610,193.69,Ornn,BLG,0.434,0.9758,0.9416
11640,194.19,Ornn,BLG,0.506,0.9759,0.9414
11670,194.69,Ornn,BLG,0.531,0.9757,0.9417
11700,195.19,Ornn,BLG,0.550,0.9758,0.9417
11730,195.70,Ornn,BLG,0.613,0.9758,0.9418
11760,196.20,Ornn,BLG,0.738,0.9757,0.9417
11790,196.70,Ornn,BLG,0.710,0.9757,0.9416
11820,197.20,Ornn,BLG,0.694,0.9757,0.9418
11850,197.70,Ornn,BLG,0.700,0.9757,0.9417
11880,198.20,Ornn,BLG,0.697,0.9757,0.9416
12270,204.70,Ornn,BLG,0.365,0.9757,0.9427
12300,205.21,Ornn,BLG,0.378,0.9757,0.9427
12330,205.71,Ornn,BLG,0.372,0.9757,0.9426
12360,206.21,Ornn,BLG,0.372,0.9757,0.9426
12390,206.71,Ornn,BLG,0.376,0.9757,0.9426
12420,207.21,Ornn,BLG,0.376,0.9757,0.9426
12510,208.71,Rumble,TES,0.776,0.9754,0.9434
12540,209.21,Rumble,TES,0.462,0.9754,0.9428
12600,210.21,Ornn,BLG,0.768,0.9757,0.9421
12630,210.71,XinZhao,BLG,0.378,0.1415,0.1105
12660,211.21,Rumble,TES,0.407,0.9754,0.9435
12660,211.21,XinZhao,BLG,0.391,0.1419,0.1106
12690,211.71,XinZhao,BLG,0.367,0.1431,0.1104
12720,212.21,Ornn,BLG,0.618,0.9757,0.9420
12750,212.71,Ornn,BLG,0.618,0.9755,0.9433
12750,212.71,XinZhao,BLG,0.413,0.1417,0.1094
12780,213.21,Rumble,TES,0.581,0.9754,0.9430
12780,213.21,XinZhao,BLG,0.523,0.1424,0.1082
12810,213.71,Ornn,BLG,0.542,0.9756,0.9424
12870,214.71,Ziggs,BLG,0.450,0.9755,0.9413
12900,215.22,Ornn,BLG,0.764,0.9750,0.9410
12930,215.72,Ornn,BLG,0.845,0.9742,0.9413
12960,216.22,Ornn,BLG,0.809,0.9737,0.9415
12990,216.72,Ornn,BLG,0.624,0.9752,0.9425
13020,217.22,Ornn,BLG,0.893,0.9766,0.9403
13050,217.72,Ornn,BLG,0.877,0.9764,0.9382
13080,218.22,Ornn,BLG,0.866,0.9764,0.9400
13110,218.72,Ornn,BLG,0.904,0.9765,0.9411
13140,219.22,Ornn,BLG,0.860,0.9764,0.9399
13170,219.72,Ornn,BLG,0.814,0.9763,0.9409
13200,220.22,Ornn,BLG,0.525,0.9762,0.9406
13230,220.72,Ornn,BLG,0.887,0.9765,0.9409
13260,221.22,Ornn,BLG,0.781,0.9763,0.9419
13290,221.72,Ornn,BLG,0.535,0.9762,0.9406
13320,222.22,Ornn,BLG,0.663,0.9761,0.9408
13350,222.72,Ornn,BLG,0.881,0.9763,0.9412
13380,223.22,Ornn,BLG,0.646,0.9757,0.9427
13410,223.72,Ornn,BLG,0.756,0.9760,0.9414
13440,224.22,Ornn,BLG,0.657,0.9760,0.9411
13470,224.72,Ornn,BLG,0.891,0.9765,0.9408
13500,225.22,Braum,TES,0.395,0.0161,0.1441
13500,225.22,Ornn,BLG,0.387,0.9762,0.9420
13530,225.73,Ornn,BLG,0.870,0.9763,0.9403
13530,225.73,Braum,TES,0.402,0.0161,0.1443
13560,226.23,Ornn,BLG,0.834,0.9763,0.9406
13560,226.23,Braum,TES,0.369,0.0161,0.1443
13590,226.73,Ornn,BLG,0.863,0.9763,0.9394
13620,227.23,Braum,TES,0.404,0.0161,0.1424
13620,227.23,Ornn,BLG,0.390,0.9763,0.9418
13650,227.73,Ornn,BLG,0.509,0.9763,0.9412
13650,227.73,Braum,TES,0.410,0.0161,0.1423
13680,228.23,Ornn,BLG,0.832,0.9762,0.9405
13680,228.23,Braum,TES,0.422,0.0160,0.1423
13710,228.73,Ornn,BLG,0.879,0.9760,0.9408
13710,228.73,Braum,TES,0.476,0.0162,0.1443
13740,229.23,Ornn,BLG,0.779,0.9763,0.9402
13740,229.23,Braum,TES,0.431,0.0163,0.1444
13770,229.73,Ornn,BLG,0.740,0.9760,0.9414
13800,230.23,Ornn,BLG,0.809,0.9761,0.9413
13830,230.73,Ornn,BLG,0.895,0.9762,0.9414
13830,230.73,XinZhao,BLG,0.352,0.1517,0.1114
13860,231.23,Ziggs,BLG,0.819,0.9764,0.9391
13860,231.23,XinZhao,BLG,0.607,0.1455,0.1126
13890,231.73,Ziggs,BLG,0.649,0.9764,0.9395
13890,231.73,XinZhao,BLG,0.587,0.1509,0.1120
13920,232.23,XinZhao,BLG,0.487,0.1496,0.1125
13920,232.23,Ziggs,BLG,0.416,0.9764,0.9395
13920,232.23,Ornn,BLG,0.385,0.9764,0.9417
13950,232.73,Ornn,BLG,0.752,0.9764,0.9419
13950,232.73,Lucian,TES,0.353,0.7599,0.3864
13980,233.23,Ziggs,BLG,0.712,0.9765,0.9390
14010,233.73,Ornn,BLG,0.380,0.9764,0.9417
14010,233.73,Ziggs,BLG,0.367,0.9764,0.9397
14040,234.23,Ornn,BLG,0.438,0.9764,0.9417
14070,234.73,Ornn,BLG,0.675,0.9765,0.9401
14100,235.24,Ziggs,BLG,0.848,0.9763,0.9401
14130,235.74,Ziggs,BLG,0.817,0.9762,0.9404
14130,235.74,Neeko,BLG,0.622,0.7560,0.0122
14190,236.74,Ziggs,BLG,0.826,0.9764,0.9403
14220,237.24,Ziggs,BLG,0.826,0.9764,0.9402
14250,237.74,Ziggs,BLG,0.826,0.9764,0.9402
14280,238.24,Ziggs,BLG,0.829,0.9764,0.9401
14280,238.24,XinZhao,BLG,0.356,0.1523,0.1125
14310,238.74,Ziggs,BLG,0.827,0.9765,0.9395
14340,239.24,Ornn,BLG,0.571,0.9737,0.9424
14340,239.24,Neeko,BLG,0.354,0.7689,0.2989
14370,239.74,Ornn,BLG,0.488,0.9738,0.9423
14370,239.74,Neeko,BLG,0.381,0.7702,0.2915
14400,240.24,Ornn,BLG,0.482,0.9738,0.9423
14400,240.24,Neeko,BLG,0.382,0.7702,0.2915
14430,240.74,Rumble,TES,0.866,0.9747,0.9408
14430,240.74,Neeko,BLG,0.369,0.7767,0.2763
14460,241.24,Rumble,TES,0.874,0.9745,0.9421
14460,241.24,Neeko,BLG,0.363,0.7797,0.2800
14490,241.74,Rumble,TES,0.868,0.9739,0.9417
14490,241.74,Neeko,BLG,0.390,0.7747,0.2791
14520,242.24,Rumble,TES,0.859,0.9739,0.9414
14520,242.24,Neeko,BLG,0.397,0.7746,0.2797
14550,242.74,Rumble,TES,0.819,0.9737,0.9419
14550,242.74,Neeko,BLG,0.405,0.7789,0.2785
14580,243.24,Rumble,TES,0.844,0.9735,0.9420
14580,243.24,Neeko,BLG,0.368,0.7786,0.2800
14610,243.74,Rumble,TES,0.864,0.9733,0.9419
14640,244.24,Rumble,TES,0.864,0.9733,0.9419
14670,244.74,Rumble,TES,0.814,0.9736,0.9420
14700,245.25,Rumble,TES,0.845,0.9739,0.9419
14700,245.25,Neeko,BLG,0.360,0.7776,0.2762
14730,245.75,Rumble,TES,0.842,0.9736,0.9422
14730,245.75,Neeko,BLG,0.354,0.7774,0.2767
14760,246.25,Rumble,TES,0.842,0.9736,0.9422
14760,246.25,Neeko,BLG,0.356,0.7774,0.2766
14790,246.75,Rumble,TES,0.843,0.9735,0.9421
14790,246.75,Neeko,BLG,0.385,0.7775,0.2772
14820,247.25,Rumble,TES,0.842,0.9734,0.9421
14820,247.25,Neeko,BLG,0.385,0.7777,0.2779
14850,247.75,Rumble,TES,0.842,0.9734,0.9421
14850,247.75,Neeko,BLG,0.384,0.7776,0.2772
14880,248.25,Rumble,TES,0.621,0.9741,0.9418
14880,248.25,Neeko,BLG,0.410,0.7825,0.2607
14910,248.75,Rumble,TES,0.648,0.9743,0.9415
14910,248.75,Neeko,BLG,0.353,0.7806,0.2599
14940,249.25,Rumble,TES,0.749,0.9743,0.9427
14970,249.75,Rumble,TES,0.751,0.9742,0.9427
14970,249.75,Neeko,BLG,0.353,0.7809,0.2593
15000,250.25,Rumble,TES,0.744,0.9741,0.9426
15000,250.25,Neeko,BLG,0.359,0.7810,0.2592
15030,250.75,Rumble,TES,0.696,0.9738,0.9419
15060,251.25,Rumble,TES,0.766,0.9736,0.9423
15090,251.75,Rumble,TES,0.772,0.9736,0.9423
15090,251.75,Neeko,BLG,0.353,0.7799,0.2611
15120,252.25,Rumble,TES,0.772,0.9737,0.9423
15120,252.25,Neeko,BLG,0.360,0.7802,0.2612
15150,252.75,Rumble,TES,0.768,0.9743,0.9426
15150,252.75,Neeko,BLG,0.394,0.7842,0.2616
15180,253.25,Rumble,TES,0.769,0.9743,0.9426
15180,253.25,Neeko,BLG,0.419,0.7859,0.2615
15210,253.75,Rumble,TES,0.770,0.9743,0.9426
15210,253.75,Neeko,BLG,0.419,0.7858,0.2615
15240,254.25,Rumble,TES,0.770,0.9743,0.9426
15240,254.25,Neeko,BLG,0.419,0.7858,0.2615
15270,254.75,Rumble,TES,0.812,0.9739,0.9423
15270,254.75,Neeko,BLG,0.445,0.7837,0.2636
15300,255.25,Rumble,TES,0.813,0.9739,0.9423
15300,255.25,Neeko,BLG,0.446,0.7838,0.2636
15330,255.76,Rumble,TES,0.813,0.9739,0.9423
15330,255.76,Neeko,BLG,0.446,0.7838,0.2636
15360,256.26,Rumble,TES,0.814,0.9738,0.9423
15360,256.26,Neeko,BLG,0.443,0.7830,0.2637
15390,256.76,Rumble,TES,0.861,0.9741,0.9424
15390,256.76,Neeko,BLG,0.457,0.7844,0.2625
15420,257.26,Rumble,TES,0.860,0.9740,0.9424
15420,257.26,Neeko,BLG,0.469,0.7840,0.2627
15450,257.76,Rumble,TES,0.849,0.9740,0.9425
15450,257.76,Neeko,BLG,0.457,0.7837,0.2627
15480,258.26,Rumble,TES,0.850,0.9740,0.9425
15480,258.26,Neeko,BLG,0.448,0.7833,0.2628
15510,258.76,Rumble,TES,0.832,0.9741,0.9432
15510,258.76,Neeko,BLG,0.462,0.7851,0.2628
15540,259.26,Rumble,TES,0.834,0.9740,0.9432
15540,259.26,Neeko,BLG,0.459,0.7849,0.2627
15570,259.76,Rumble,TES,0.835,0.9740,0.9431
15570,259.76,Neeko,BLG,0.443,0.7844,0.2626
15600,260.26,Rumble,TES,0.835,0.9740,0.9431
15600,260.26,Neeko,BLG,0.446,0.7845,0.2627
15630,260.76,Rumble,TES,0.849,0.9738,0.9422
15630,260.76,Neeko,BLG,0.400,0.7833,0.2625
15660,261.26,Rumble,TES,0.825,0.9739,0.9434
15660,261.26,Neeko,BLG,0.420,0.8714,0.5210
15690,261.76,Rumble,TES,0.819,0.9737,0.9433
15720,262.26,Rumble,TES,0.818,0.9737,0.9434
15750,262.76,Rumble,TES,0.825,0.9738,0.9434
15780,263.26,Rumble,TES,0.823,0.9735,0.9433
15780,263.26,Neeko,BLG,0.363,0.7793,0.2750
15810,263.76,Rumble,TES,0.820,0.9735,0.9433
15810,263.76,Neeko,BLG,0.359,0.7794,0.2749
15840,264.26,Rumble,TES,0.820,0.9735,0.9433
15840,264.26,Neeko,BLG,0.358,0.7794,0.2749
15870,264.76,Rumble,TES,0.824,0.9741,0.9440
15870,264.76,Neeko,BLG,0.453,0.7864,0.2621
15900,265.26,Rumble,TES,0.825,0.9742,0.9440
15900,265.26,Neeko,BLG,0.447,0.7865,0.2621
15930,265.77,Rumble,TES,0.816,0.9741,0.9438
15930,265.77,Neeko,BLG,0.429,0.7856,0.2622
15960,266.27,Rumble,TES,0.816,0.9741,0.9438
15960,266.27,Neeko,BLG,0.444,0.7858,0.2622
15990,266.77,Rumble,TES,0.839,0.9738,0.9428
15990,266.77,Neeko,BLG,0.390,0.7844,0.2621
16020,267.27,Rumble,TES,0.815,0.9739,0.9428
16020,267.27,Neeko,BLG,0.562,0.8238,0.5565
16050,267.77,Rumble,TES,0.815,0.9742,0.9428
16050,267.77,Neeko,BLG,0.391,0.8209,0.5568
16080,268.27,Rumble,TES,0.814,0.9739,0.9428
16080,268.27,Neeko,BLG,0.389,0.8218,0.5580
16110,268.77,Rumble,TES,0.831,0.9739,0.9421
16110,268.77,Neeko,BLG,0.400,0.7825,0.2637
16140,269.27,Rumble,TES,0.828,0.9741,0.9421
16140,269.27,Neeko,BLG,0.429,0.7837,0.2625
16170,269.77,Rumble,TES,0.830,0.9742,0.9421
16170,269.77,Neeko,BLG,0.381,0.7838,0.2619
16200,270.27,Rumble,TES,0.830,0.9743,0.9421
16200,270.27,Neeko,BLG,0.375,0.7840,0.2618
16230,270.77,Rumble,TES,0.792,0.9737,0.9421
16230,270.77,Neeko,BLG,0.411,0.7836,0.2616
16260,271.27,Rumble,TES,0.834,0.9735,0.9418
16260,271.27,Neeko,BLG,0.437,0.7830,0.2616
16290,271.77,Rumble,TES,0.807,0.9749,0.9430
16290,271.77,Neeko,BLG,0.472,0.7879,0.2781
16320,272.27,Rumble,TES,0.803,0.9750,0.9430
16320,272.27,Neeko,BLG,0.472,0.7880,0.2783
16350,272.77,Rumble,TES,0.797,0.9748,0.9425
16350,272.77,Neeko,BLG,0.470,0.7868,0.2772
16380,273.27,Rumble,TES,0.797,0.9751,0.9424
16380,273.27,Neeko,BLG,0.475,0.7871,0.2773
16410,273.77,Rumble,TES,0.796,0.9751,0.9424
16410,273.77,Neeko,BLG,0.475,0.7871,0.2773
16440,274.27,Rumble,TES,0.796,0.9751,0.9424
16440,274.27,Neeko,BLG,0.473,0.7871,0.2772
16470,274.77,Rumble,TES,0.796,0.9753,0.9423
16470,274.77,Neeko,BLG,0.432,0.7886,0.2828
16500,275.27,Rumble,TES,0.796,0.9754,0.9423
16500,275.27,Neeko,BLG,0.417,0.7886,0.2836
16530,275.78,Rumble,TES,0.797,0.9753,0.9423
16530,275.78,Neeko,BLG,0.403,0.7886,0.2837
16560,276.28,Rumble,TES,0.793,0.9753,0.9424
16560,276.28,Neeko,BLG,0.397,0.7886,0.2815
16590,276.78,Rumble,TES,0.777,0.9752,0.9426
16590,276.78,Neeko,BLG,0.495,0.7871,0.2809
