frame,time_s,champion,team,conf,x,y
1020,17.02,Cassiopeia,KT,0.879,0.4093,0.8204
1050,17.52,Cassiopeia,KT,0.863,0.4088,0.8204
1080,18.02,Cassiopeia,KT,0.889,0.4089,0.8199
1110,18.52,Cassiopeia,KT,0.903,0.4088,0.8200
1140,19.02,Cassiopeia,KT,0.895,0.4088,0.8199
1170,19.52,Cassiopeia,KT,0.857,0.4094,0.8204
1200,20.02,Cassiopeia,KT,0.863,0.4089,0.8204
1230,20.52,Cassiopeia,KT,0.860,0.4093,0.8204
1260,21.02,Cassiopeia,KT,0.885,0.4081,0.8199
1290,21.52,Cassiopeia,KT,0.924,0.4080,0.8201
1320,22.02,Cassiopeia,KT,0.929,0.4080,0.8201
1350,22.52,Cassiopeia,KT,0.932,0.4079,0.8201
1380,23.02,Cassiopeia,KT,0.930,0.4078,0.8200
1410,23.52,Cassiopeia,KT,0.928,0.4078,0.8200
1440,24.02,Cassiopeia,KT,0.928,0.4078,0.8200
1470,24.52,Cassiopeia,KT,0.928,0.4077,0.8200
1500,25.03,Cassiopeia,KT,0.928,0.4078,0.8200
1530,25.53,Cassiopeia,KT,0.929,0.4078,0.8199
1560,26.03,Cassiopeia,KT,0.928,0.4078,0.8199
1590,26.53,Cassiopeia,KT,0.928,0.4077,0.8199
1620,27.03,Cassiopeia,KT,0.928,0.4077,0.8199
1650,27.53,Cassiopeia,KT,0.928,0.4077,0.8199
1680,28.03,Cassiopeia,KT,0.928,0.4077,0.8199
1710,28.53,Cassiopeia,KT,0.925,0.4077,0.8199
1740,29.03,Cassiopeia,KT,0.921,0.4078,0.8199
1770,29.53,Cassiopeia,KT,0.923,0.4079,0.8199
1800,30.03,Cassiopeia,KT,0.920,0.9747,0.7177
1830,30.53,Cassiopeia,KT,0.921,0.9747,0.7177
1860,31.03,Cassiopeia,KT,0.920,0.9746,0.7178
1890,31.53,Cassiopeia,KT,0.919,0.9746,0.7178
1920,32.03,Cassiopeia,KT,0.921,0.9746,0.7178
1950,32.53,Cassiopeia,KT,0.920,0.9746,0.7178
1980,33.03,Cassiopeia,KT,0.923,0.4076,0.8200
2010,33.53,Cassiopeia,KT,0.926,0.4076,0.8200
2040,34.03,Cassiopeia,KT,0.927,0.4076,0.8200
2070,34.53,Cassiopeia,KT,0.926,0.4076,0.8200
2100,35.04,Cassiopeia,KT,0.928,0.4077,0.8200
2130,35.54,Cassiopeia,KT,0.927,0.4077,0.8200
2160,36.04,Cassiopeia,KT,0.926,0.4077,0.8200
2190,36.54,Cassiopeia,KT,0.930,0.4076,0.8199
2220,37.04,Cassiopeia,KT,0.928,0.4076,0.8199
2250,37.54,Cassiopeia,KT,0.929,0.4076,0.8200
2280,38.04,Cassiopeia,KT,0.927,0.4076,0.8199
2310,38.54,Cassiopeia,KT,0.926,0.4075,0.8199
2340,39.04,Cassiopeia,KT,0.927,0.4075,0.8199
2370,39.54,Cassiopeia,KT,0.930,0.4077,0.8200
2400,40.04,Cassiopeia,KT,0.935,0.4076,0.8200
2430,40.54,Cassiopeia,KT,0.933,0.4077,0.8200
2460,41.04,Cassiopeia,KT,0.933,0.4077,0.8200
2490,41.54,Cassiopeia,KT,0.932,0.4076,0.8199
2520,42.04,Cassiopeia,KT,0.930,0.4076,0.8199
2550,42.54,Cassiopeia,KT,0.931,0.4076,0.8199
2580,43.04,Cassiopeia,KT,0.930,0.4076,0.8199
2610,43.54,Cassiopeia,KT,0.927,0.4076,0.8199
2640,44.04,Cassiopeia,KT,0.926,0.4077,0.8199
2670,44.54,Cassiopeia,KT,0.927,0.4077,0.8199
2700,45.05,Cassiopeia,KT,0.928,0.4076,0.8199
2730,45.55,Cassiopeia,KT,0.926,0.4077,0.8199
2760,46.05,Cassiopeia,KT,0.924,0.4073,0.8199
2790,46.55,Cassiopeia,KT,0.926,0.4076,0.8198
2820,47.05,Cassiopeia,KT,0.923,0.4077,0.8198
2850,47.55,Cassiopeia,KT,0.924,0.4076,0.8199
2880,48.05,Cassiopeia,KT,0.917,0.4072,0.8199
2910,48.55,Cassiopeia,KT,0.913,0.4079,0.8199
2940,49.05,Cassiopeia,KT,0.915,0.4077,0.8199
2970,49.55,Cassiopeia,KT,0.914,0.4077,0.8199
3000,50.05,Cassiopeia,KT,0.915,0.4079,0.8199
3030,50.55,Cassiopeia,KT,0.916,0.4079,0.8199
3060,51.05,Cassiopeia,KT,0.915,0.4077,0.8199
3090,51.55,Cassiopeia,KT,0.930,0.4076,0.8200
3120,52.05,Cassiopeia,KT,0.927,0.4077,0.8200
3150,52.55,Cassiopeia,KT,0.925,0.4078,0.8200
3180,53.05,Cassiopeia,KT,0.927,0.4078,0.8200
3210,53.55,Cassiopeia,KT,0.928,0.4077,0.8200
3240,54.05,Cassiopeia,KT,0.925,0.4077,0.8200
3270,54.55,Cassiopeia,KT,0.926,0.4078,0.8200
3300,55.05,Cassiopeia,KT,0.927,0.4078,0.8200
3330,55.56,Cassiopeia,KT,0.927,0.4077,0.8200
3360,56.06,Cassiopeia,KT,0.927,0.4078,0.8200
3390,56.56,Cassiopeia,KT,0.931,0.4078,0.8200
3420,57.06,Cassiopeia,KT,0.931,0.4078,0.8200
3450,57.56,Cassiopeia,KT,0.857,0.4076,0.8204
3480,58.06,Cassiopeia,KT,0.839,0.4071,0.8204
3510,58.56,Cassiopeia,KT,0.867,0.4092,0.8203
3540,59.06,Cassiopeia,KT,0.878,0.4080,0.8198
3570,59.56,Cassiopeia,KT,0.893,0.4082,0.8198
3600,60.06,Cassiopeia,KT,0.912,0.4082,0.8199
3630,60.56,Cassiopeia,KT,0.928,0.4081,0.8200
3660,61.06,Cassiopeia,KT,0.928,0.4078,0.8199
3690,61.56,Cassiopeia,KT,0.924,0.4079,0.8199
3720,62.06,Cassiopeia,KT,0.909,0.4082,0.8199
3750,62.56,Cassiopeia,KT,0.906,0.4081,0.8199
3780,63.06,Cassiopeia,KT,0.937,0.4080,0.8201
3810,63.56,Cassiopeia,KT,0.933,0.4080,0.8201
3840,64.06,Cassiopeia,KT,0.931,0.5018,0.8203
3840,64.06,Renata,T1,0.657,0.0246,0.8905
3870,64.56,Cassiopeia,KT,0.773,0.9747,0.7174
3900,65.06,Cassiopeia,KT,0.774,0.9747,0.7174
3900,65.06,Renata,T1,0.390,0.1209,0.8207
3930,65.57,Cassiopeia,KT,0.771,0.9747,0.7174
3930,65.57,Renata,T1,0.369,0.1209,0.8207
3960,66.07,Cassiopeia,KT,0.770,0.9747,0.7174
3990,66.57,Cassiopeia,KT,0.767,0.9747,0.7174
4020,67.07,Cassiopeia,KT,0.771,0.9747,0.7174
4050,67.57,Renata,T1,0.695,0.1194,0.9470
4050,67.57,Cassiopeia,KT,0.667,0.9747,0.7175
4080,68.07,Renata,T1,0.695,0.1194,0.9470
4080,68.07,Cassiopeia,KT,0.666,0.9747,0.7175
4110,68.57,Cassiopeia,KT,0.736,0.4548,0.8205
4110,68.57,Renata,T1,0.603,0.4550,0.6918
4140,69.07,Cassiopeia,KT,0.923,0.4077,0.8201
4170,69.57,Cassiopeia,KT,0.920,0.4078,0.8201
4200,70.07,Cassiopeia,KT,0.911,0.4080,0.8201
4230,70.57,Cassiopeia,KT,0.905,0.4081,0.8201
4260,71.07,Cassiopeia,KT,0.889,0.4084,0.8200
4290,71.57,Cassiopeia,KT,0.925,0.4079,0.8200
4320,72.07,Cassiopeia,KT,0.925,0.4077,0.8200
4350,72.57,Cassiopeia,KT,0.922,0.4079,0.8199
4380,73.07,Cassiopeia,KT,0.921,0.4078,0.8199
4410,73.57,Cassiopeia,KT,0.921,0.4078,0.8199
4440,74.07,Cassiopeia,KT,0.924,0.4077,0.8199
4470,74.57,Cassiopeia,KT,0.924,0.4077,0.8199
4500,75.08,Cassiopeia,KT,0.924,0.4077,0.8199
4530,75.58,Cassiopeia,KT,0.924,0.4078,0.8199
4560,76.08,Cassiopeia,KT,0.918,0.4078,0.8199
4590,76.58,Cassiopeia,KT,0.917,0.4078,0.8199
4620,77.08,Cassiopeia,KT,0.931,0.4078,0.8199
4650,77.58,Cassiopeia,KT,0.931,0.4078,0.8199
4680,78.08,Cassiopeia,KT,0.930,0.4080,0.8200
4710,78.58,Cassiopeia,KT,0.930,0.4079,0.8200
4740,79.08,Cassiopeia,KT,0.931,0.4079,0.8199
4770,79.58,Cassiopeia,KT,0.933,0.4078,0.8200
4800,80.08,Cassiopeia,KT,0.934,0.4078,0.8200
4830,80.58,Cassiopeia,KT,0.936,0.4077,0.8200
4860,81.08,Cassiopeia,KT,0.934,0.4078,0.8200
4890,81.58,Cassiopeia,KT,0.932,0.4078,0.8200
4920,82.08,Cassiopeia,KT,0.933,0.4077,0.8200
4950,82.58,Cassiopeia,KT,0.933,0.4077,0.8200
4980,83.08,Cassiopeia,KT,0.932,0.4077,0.8200
5010,83.58,Cassiopeia,KT,0.930,0.4082,0.8200
5040,84.08,Cassiopeia,KT,0.931,0.4079,0.8200
5070,84.58,Cassiopeia,KT,0.881,0.4066,0.8200
5070,84.58,Renata,T1,0.352,0.4060,0.6965
5100,85.09,Cassiopeia,KT,0.881,0.4067,0.8199
5100,85.09,Renata,T1,0.393,0.4060,0.6977
5130,85.59,Cassiopeia,KT,0.884,0.4082,0.8200
5160,86.09,Cassiopeia,KT,0.838,0.4075,0.8198
5190,86.59,Cassiopeia,KT,0.849,0.4069,0.8198
5220,87.09,Cassiopeia,KT,0.874,0.4071,0.8199
5250,87.59,Cassiopeia,KT,0.914,0.4077,0.8201
5280,88.09,Cassiopeia,KT,0.907,0.4073,0.8200
5310,88.59,Cassiopeia,KT,0.912,0.4069,0.8200
5340,89.09,Cassiopeia,KT,0.922,0.4069,0.8201
5370,89.59,Cassiopeia,KT,0.921,0.4080,0.8201
5400,90.09,Cassiopeia,KT,0.928,0.4078,0.8201
5430,90.59,Cassiopeia,KT,0.914,0.4078,0.8200
5460,91.09,Cassiopeia,KT,0.909,0.4077,0.8199
5490,91.59,Cassiopeia,KT,0.911,0.4077,0.8200
5520,92.09,Cassiopeia,KT,0.909,0.4076,0.8200
5550,92.59,Cassiopeia,KT,0.906,0.4077,0.8199
5580,93.09,Cassiopeia,KT,0.813,0.9746,0.7177
5580,93.09,Renata,T1,0.588,0.5521,0.8197
5610,93.59,Cassiopeia,KT,0.864,0.9747,0.7179
5610,93.59,Caitlyn,KT,0.410,0.5531,0.9476
5640,94.09,Cassiopeia,KT,0.871,0.9748,0.7179
5640,94.09,Caitlyn,KT,0.423,0.5538,0.9475
5670,94.59,Cassiopeia,KT,0.874,0.9748,0.7179
5670,94.59,Caitlyn,KT,0.526,0.5536,0.9476
5700,95.09,Cassiopeia,KT,0.878,0.9748,0.7179
5700,95.09,Caitlyn,KT,0.549,0.5537,0.9475
5730,95.60,Cassiopeia,KT,0.875,0.9748,0.7179
5730,95.60,Caitlyn,KT,0.575,0.5537,0.9476
5760,96.10,Cassiopeia,KT,0.875,0.9748,0.7179
5760,96.10,Caitlyn,KT,0.578,0.5536,0.9475
5790,96.60,Cassiopeia,KT,0.877,0.9748,0.7179
5790,96.60,Caitlyn,KT,0.554,0.5532,0.9475
5820,97.10,Cassiopeia,KT,0.886,0.9746,0.7179
5820,97.10,Caitlyn,KT,0.583,0.5521,0.9475
5850,97.60,Cassiopeia,KT,0.893,0.9747,0.7178
5880,98.10,Cassiopeia,KT,0.938,0.4079,0.8200
5910,98.60,Cassiopeia,KT,0.935,0.4079,0.8200
5940,99.10,Cassiopeia,KT,0.935,0.4079,0.8200
5970,99.60,Cassiopeia,KT,0.929,0.4080,0.8199
6000,100.10,Cassiopeia,KT,0.896,0.4088,0.8198
6030,100.60,Cassiopeia,KT,0.881,0.4069,0.8197
6060,101.10,Cassiopeia,KT,0.875,0.4084,0.8202
6090,101.60,Cassiopeia,KT,0.930,0.4077,0.8199
6120,102.10,Cassiopeia,KT,0.928,0.4076,0.8199
6150,102.60,Cassiopeia,KT,0.926,0.4076,0.8199
6180,103.10,Cassiopeia,KT,0.926,0.4075,0.8199
6210,103.60,Cassiopeia,KT,0.927,0.4077,0.8199
6240,104.10,Cassiopeia,KT,0.931,0.4077,0.8200
6270,104.60,Cassiopeia,KT,0.933,0.4077,0.8200
6300,105.11,Cassiopeia,KT,0.933,0.4077,0.8200
6330,105.61,Cassiopeia,KT,0.935,0.4076,0.8200
6360,106.11,Cassiopeia,KT,0.931,0.4078,0.8199
6390,106.61,Cassiopeia,KT,0.931,0.4078,0.8199
6420,107.11,Cassiopeia,KT,0.938,0.4078,0.8202
6450,107.61,Cassiopeia,KT,0.938,0.4078,0.8202
6480,108.11,Cassiopeia,KT,0.938,0.4077,0.8202
6510,108.61,Cassiopeia,KT,0.940,0.4076,0.8202
6540,109.11,Cassiopeia,KT,0.940,0.4077,0.8202
6570,109.61,Cassiopeia,KT,0.940,0.4077,0.8202
6600,110.11,Cassiopeia,KT,0.922,0.4072,0.8201
6630,110.61,Cassiopeia,KT,0.926,0.4068,0.8201
6660,111.11,Cassiopeia,KT,0.932,0.4067,0.8200
6690,111.61,Cassiopeia,KT,0.928,0.4075,0.8201
6720,112.11,Cassiopeia,KT,0.926,0.4079,0.8200
6750,112.61,Cassiopeia,KT,0.913,0.4079,0.8200
6780,113.11,Cassiopeia,KT,0.915,0.4079,0.8200
6810,113.61,Cassiopeia,KT,0.921,0.4078,0.8200
6840,114.11,Cassiopeia,KT,0.918,0.4078,0.8201
6870,114.61,Cassiopeia,KT,0.916,0.4078,0.8201
6900,115.12,Cassiopeia,KT,0.917,0.4078,0.8201
6930,115.62,Cassiopeia,KT,0.917,0.4078,0.8201
6960,116.12,Cassiopeia,KT,0.916,0.4078,0.8201
6990,116.62,Cassiopeia,KT,0.916,0.4078,0.8201
7020,117.12,Cassiopeia,KT,0.933,0.4078,0.8200
7050,117.62,Cassiopeia,KT,0.924,0.4078,0.8200
7080,118.12,Cassiopeia,KT,0.935,0.4078,0.8199
7110,118.62,Cassiopeia,KT,0.942,0.4079,0.8199
7140,119.12,Cassiopeia,KT,0.944,0.4079,0.8199
7170,119.62,Cassiopeia,KT,0.945,0.4078,0.8199
7200,120.12,Cassiopeia,KT,0.944,0.4078,0.8199
7230,120.62,Cassiopeia,KT,0.940,0.4079,0.8200
7260,121.12,Cassiopeia,KT,0.940,0.4079,0.8200
7290,121.62,Cassiopeia,KT,0.939,0.4079,0.8200
7320,122.12,Cassiopeia,KT,0.939,0.4079,0.8200
7350,122.62,Cassiopeia,KT,0.935,0.4079,0.8200
7380,123.12,Cassiopeia,KT,0.935,0.4079,0.8200
7410,123.62,Cassiopeia,KT,0.935,0.4079,0.8200
7440,124.12,Cassiopeia,KT,0.939,0.4077,0.8200
7470,124.62,Cassiopeia,KT,0.932,0.4078,0.8200
7500,125.12,Cassiopeia,KT,0.932,0.4078,0.8200
7530,125.63,Cassiopeia,KT,0.931,0.4078,0.8200
7560,126.13,Cassiopeia,KT,0.931,0.4078,0.8200
7590,126.63,Cassiopeia,KT,0.932,0.4078,0.8200
7620,127.13,Cassiopeia,KT,0.933,0.4077,0.8200
7650,127.63,Cassiopeia,KT,0.933,0.4077,0.8200
7680,128.13,Cassiopeia,KT,0.932,0.4077,0.8200
7710,128.63,Cassiopeia,KT,0.932,0.4078,0.8200
7740,129.13,Cassiopeia,KT,0.932,0.4078,0.8200
7770,129.63,Cassiopeia,KT,0.931,0.4078,0.8200
7800,130.13,Cassiopeia,KT,0.931,0.4078,0.8200
7830,130.63,Cassiopeia,KT,0.924,0.4071,0.8200
7860,131.13,Cassiopeia,KT,0.918,0.4075,0.8200
7890,131.63,Cassiopeia,KT,0.922,0.4074,0.8200
7920,132.13,Cassiopeia,KT,0.934,0.4075,0.8200
7950,132.63,Cassiopeia,KT,0.930,0.4075,0.8200
7980,133.13,Cassiopeia,KT,0.933,0.4073,0.8200
8010,133.63,Cassiopeia,KT,0.938,0.4075,0.8201
8040,134.13,Cassiopeia,KT,0.935,0.4076,0.8200
8070,134.63,Cassiopeia,KT,0.934,0.4078,0.8200
8100,135.13,Cassiopeia,KT,0.935,0.4077,0.8200
8130,135.64,Cassiopeia,KT,0.886,0.4078,0.8200
8160,136.14,Cassiopeia,KT,0.882,0.4087,0.8207
8190,136.64,Cassiopeia,KT,0.893,0.4077,0.8200
8220,137.14,Cassiopeia,KT,0.883,0.4079,0.8206
8250,137.64,Cassiopeia,KT,0.882,0.4077,0.8206
8280,138.14,Cassiopeia,KT,0.892,0.4078,0.8200
8310,138.64,Cassiopeia,KT,0.891,0.4078,0.8200
8340,139.14,Cassiopeia,KT,0.889,0.4079,0.8200
8370,139.64,Cassiopeia,KT,0.891,0.4078,0.8200
8400,140.14,Cassiopeia,KT,0.891,0.4079,0.8200
8430,140.64,Cassiopeia,KT,0.932,0.4077,0.8200
8460,141.14,Cassiopeia,KT,0.931,0.4077,0.8200
8490,141.64,Cassiopeia,KT,0.934,0.4077,0.8200
8520,142.14,Cassiopeia,KT,0.934,0.4077,0.8200
8550,142.64,Cassiopeia,KT,0.934,0.4077,0.8200
8580,143.14,Cassiopeia,KT,0.934,0.4077,0.8200
8610,143.64,Cassiopeia,KT,0.934,0.4077,0.8200
8640,144.14,Cassiopeia,KT,0.934,0.4077,0.8200
8670,144.64,Cassiopeia,KT,0.931,0.4065,0.8199
8700,145.15,Cassiopeia,KT,0.929,0.4066,0.8199
8730,145.65,Cassiopeia,KT,0.934,0.4077,0.8200
8760,146.15,Cassiopeia,KT,0.934,0.4077,0.8200
8790,146.65,Cassiopeia,KT,0.936,0.4077,0.8199
8820,147.15,Cassiopeia,KT,0.935,0.4078,0.8200
8850,147.65,Cassiopeia,KT,0.935,0.4078,0.8200
8880,148.15,Cassiopeia,KT,0.932,0.4077,0.8199
8910,148.65,Cassiopeia,KT,0.917,0.4080,0.8199
8940,149.15,Cassiopeia,KT,0.892,0.4074,0.8198
8970,149.65,Cassiopeia,KT,0.920,0.4075,0.8199
9000,150.15,Cassiopeia,KT,0.873,0.4068,0.8196
9030,150.65,Cassiopeia,KT,0.835,0.4068,0.8196
9060,151.15,Cassiopeia,KT,0.923,0.4078,0.8201
9090,151.65,Cassiopeia,KT,0.923,0.4078,0.8201
9120,152.15,Cassiopeia,KT,0.919,0.4077,0.8201
9150,152.65,Cassiopeia,KT,0.926,0.4075,0.8201
9180,153.15,Cassiopeia,KT,0.926,0.4076,0.8201
9210,153.65,Cassiopeia,KT,0.926,0.4077,0.8201
9240,154.15,Cassiopeia,KT,0.864,0.9747,0.7178
9270,154.65,Cassiopeia,KT,0.864,0.4076,0.8206
9300,155.16,Cassiopeia,KT,0.864,0.4076,0.8206
9330,155.66,Cassiopeia,KT,0.867,0.4076,0.8206
9360,156.16,Cassiopeia,KT,0.868,0.4076,0.8206
9390,156.66,Cassiopeia,KT,0.871,0.4076,0.8206
9420,157.16,Cassiopeia,KT,0.928,0.4078,0.8200
9450,157.66,Cassiopeia,KT,0.924,0.4078,0.8199
9480,158.16,Cassiopeia,KT,0.920,0.4078,0.8199
9510,158.66,Cassiopeia,KT,0.926,0.4079,0.8200
9540,159.16,Cassiopeia,KT,0.926,0.4079,0.8200
9570,159.66,Cassiopeia,KT,0.924,0.4080,0.8200
9600,160.16,Cassiopeia,KT,0.924,0.4080,0.8200
9630,160.66,Cassiopeia,KT,0.926,0.4076,0.8200
9660,161.16,Cassiopeia,KT,0.910,0.0944,0.8874
9690,161.66,Cassiopeia,KT,0.903,0.1200,0.8877
9690,161.66,Renata,T1,0.595,0.5517,0.8197
9720,162.16,Cassiopeia,KT,0.903,0.1199,0.8876
9720,162.16,Renata,T1,0.510,0.5516,0.8197
9750,162.66,Cassiopeia,KT,0.893,0.1200,0.8878
9750,162.66,Renata,T1,0.574,0.5517,0.8197
9780,163.16,Cassiopeia,KT,0.894,0.1199,0.8877
9780,163.16,Renata,T1,0.737,0.5514,0.8196
9810,163.66,Cassiopeia,KT,0.893,0.1199,0.8877
9810,163.66,Renata,T1,0.736,0.5515,0.8198
9840,164.16,Cassiopeia,KT,0.904,0.1200,0.8878
9840,164.16,Renata,T1,0.657,0.5518,0.8197
9870,164.66,Cassiopeia,KT,0.905,0.1199,0.8878
9870,164.66,Renata,T1,0.638,0.5517,0.8197
9900,165.16,Cassiopeia,KT,0.903,0.1199,0.8878
9900,165.16,Renata,T1,0.651,0.5518,0.8197
9930,165.67,Cassiopeia,KT,0.868,0.4153,0.8207
9960,166.17,Cassiopeia,KT,0.928,0.4076,0.8200
9990,166.67,Cassiopeia,KT,0.929,0.4076,0.8199
10020,167.17,Cassiopeia,KT,0.930,0.4076,0.8200
10050,167.67,Cassiopeia,KT,0.930,0.4075,0.8200
10080,168.17,Cassiopeia,KT,0.931,0.4075,0.8200
10110,168.67,Cassiopeia,KT,0.932,0.4074,0.8200
10140,169.17,Cassiopeia,KT,0.941,0.4078,0.8201
10170,169.67,Cassiopeia,KT,0.939,0.4079,0.8201
10200,170.17,Cassiopeia,KT,0.940,0.4078,0.8201
10230,170.67,Cassiopeia,KT,0.940,0.4077,0.8201
10260,171.17,Cassiopeia,KT,0.938,0.4078,0.8200
10290,171.67,Cassiopeia,KT,0.937,0.4078,0.8201
10320,172.17,Cassiopeia,KT,0.942,0.4078,0.8200
10350,172.67,Cassiopeia,KT,0.941,0.4077,0.8201
10380,173.17,Cassiopeia,KT,0.941,0.4078,0.8201
10410,173.67,Cassiopeia,KT,0.941,0.4078,0.8200
10440,174.17,Cassiopeia,KT,0.933,0.4079,0.8200
10470,174.67,Cassiopeia,KT,0.928,0.4080,0.8200
10500,175.18,Cassiopeia,KT,0.934,0.4079,0.8199
10530,175.68,Cassiopeia,KT,0.895,0.4072,0.8198
10560,176.18,Cassiopeia,KT,0.924,0.4077,0.8200
10590,176.68,Cassiopeia,KT,0.919,0.4077,0.8199
10620,177.18,Cassiopeia,KT,0.910,0.4068,0.8199
10620,177.18,Renata,T1,0.363,0.4063,0.6961
10650,177.68,Cassiopeia,KT,0.896,0.4068,0.8198
10680,178.18,Cassiopeia,KT,0.867,0.4068,0.8197
10710,178.68,Cassiopeia,KT,0.830,0.4068,0.8196
10740,179.18,Cassiopeia,KT,0.866,0.4068,0.8197
10770,179.68,Cassiopeia,KT,0.823,0.4068,0.8197
10800,180.18,Cassiopeia,KT,0.748,0.4076,0.8207
10830,180.68,Cassiopeia,KT,0.672,0.4065,0.8207
10860,181.18,Cassiopeia,KT,0.824,0.4069,0.8208
10890,181.68,Cassiopeia,KT,0.880,0.4074,0.8207
10920,182.18,Cassiopeia,KT,0.875,0.4071,0.8207
10950,182.68,Cassiopeia,KT,0.878,0.4069,0.8207
10980,183.18,Cassiopeia,KT,0.881,0.4075,0.8207
11010,183.68,Cassiopeia,KT,0.878,0.4075,0.8207
11040,184.18,Cassiopeia,KT,0.879,0.4075,0.8207
11070,184.68,Cassiopeia,KT,0.879,0.4075,0.8207
11100,185.19,Cassiopeia,KT,0.879,0.4075,0.8207
11130,185.69,Cassiopeia,KT,0.919,0.9746,0.7178
11160,186.19,Cassiopeia,KT,0.919,0.9746,0.7178
11190,186.69,Cassiopeia,KT,0.918,0.9746,0.7178
11220,187.19,Cassiopeia,KT,0.917,0.9746,0.7178
11250,187.69,Cassiopeia,KT,0.918,0.9746,0.7178
11280,188.19,Cassiopeia,KT,0.916,0.9746,0.7178
11310,188.69,Cassiopeia,KT,0.918,0.9746,0.7178
11340,189.19,Cassiopeia,KT,0.919,0.9746,0.7178
11370,189.69,Cassiopeia,KT,0.918,0.9746,0.7178
11400,190.19,Cassiopeia,KT,0.918,0.9746,0.7178
11430,190.69,Cassiopeia,KT,0.919,0.9746,0.7178
11460,191.19,Cassiopeia,KT,0.918,0.9746,0.7178
11490,191.69,Cassiopeia,KT,0.915,0.4080,0.8200
11520,192.19,Cassiopeia,KT,0.912,0.4080,0.8201
11550,192.69,Cassiopeia,KT,0.907,0.4082,0.8200
11580,193.19,Cassiopeia,KT,0.903,0.4081,0.8200
11610,193.69,Cassiopeia,KT,0.893,0.4079,0.8200
11640,194.19,Cassiopeia,KT,0.907,0.4078,0.8200
11670,194.69,Cassiopeia,KT,0.916,0.4078,0.8201
11700,195.19,Cassiopeia,KT,0.920,0.4079,0.8201
11730,195.70,Cassiopeia,KT,0.919,0.4079,0.8201
11760,196.20,Cassiopeia,KT,0.920,0.4079,0.8201
11790,196.70,Cassiopeia,KT,0.921,0.4079,0.8201
11820,197.20,Cassiopeia,KT,0.921,0.4078,0.8201
11850,197.70,Cassiopeia,KT,0.920,0.4079,0.8201
11880,198.20,Cassiopeia,KT,0.921,0.4079,0.8201
11910,198.70,Cassiopeia,KT,0.933,0.4078,0.8199
11940,199.20,Cassiopeia,KT,0.929,0.4083,0.8199
11940,199.20,Renata,T1,0.360,0.9752,0.9485
11970,199.70,Cassiopeia,KT,0.930,0.4078,0.8199
11970,199.70,Renata,T1,0.378,0.9749,0.9484
12000,200.20,Cassiopeia,KT,0.924,0.4079,0.8199
12030,200.70,Cassiopeia,KT,0.926,0.4078,0.8199
12030,200.70,Renata,T1,0.367,0.9749,0.9484
12060,201.20,Cassiopeia,KT,0.930,0.4078,0.8199
12060,201.20,Renata,T1,0.398,0.9748,0.9484
12090,201.70,Cassiopeia,KT,0.931,0.4087,0.8199
12090,201.70,Renata,T1,0.396,0.9755,0.9485
12120,202.20,Cassiopeia,KT,0.936,0.4087,0.8199
12120,202.20,Renata,T1,0.465,0.9756,0.9485
12150,202.70,Cassiopeia,KT,0.929,0.4085,0.8199
12180,203.20,Cassiopeia,KT,0.932,0.4087,0.8199
12210,203.70,Cassiopeia,KT,0.932,0.4087,0.8199
